symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
LALU.N0000,None,2790000.0,None,None,None,None,None,None,None,-3.56,None,None,None,40.02,0.10,3160000000.0,10.79,9.77,0.83,6.23,9.27,1.07,11.82,2900000000.0,0.91,7.34,9.90,8.97,10.23,8.23,None,1.01,None,4.76,5.46,11.15,6.90,33.66,1.36,48.46,46.19,-5.39,45.44,0.54,48.78,-4.87,-0.20,63.79,1.10,-5.49,48.73,50over200,Lanka Aluminium Industries PLC,Colombo Stock Exchange,12,Sep 30 2025,None,Rolling Drawing And Extruding Of Nonferrous Metals,Sri Lanka,4.53,March,aluminium.lk,None,277,1983,True,Feb 10 2026,Feb 10 2026,Feb 17 2026,47.28,-17.09,27161.98,-17.09,Oct 3 2025,Jul 3 1996,55.60,0.17,-2.95,-10.31,197.42,254.62,-6.11,-5.73,97.01,1236.23,-3.56,169.28,27.70,-2.95,-7.58,220.48,389.38,-6.11,-5.73,112.29,1987.34,-3.56,31.59,240.28,31.62,13.03,47.42,11.17,16.25,16.41,3.25,50.00,8.45,None,Sep 23 2025,1.50,2,14.13,None,Oct 10 2025,1.50,14.47,35.10,3.25,68510000.0,0.43,15380000.0,23.44,None,5.69,3490000000.0,3.69,None,16.98,14.40,-6.14,None,292780000.0,-13.66,None,13.97,25.47,-14.91,None,4.27,-13.66,None,13.97,25.47,-15.27,None,816910000.0,-8.94,13.41,14.63,10.21,10.17,13.41,14.63,10.21,10.17,-34.62,464930000.0,-18.99,464930000.0,-13.83,577970000.0,23.41,8.39,13.32,13.32,9.26,14.12,16.56,430560000.0,112090000.0,323170000.0,76.73,None,7.59,-133039999.99999999,-107390000.0,4.72,11.60,None,16.43,-185430000.0,323170000.0,74.49,4.32,11.49,,None,None,None,4090000000.0,959070000.0,3130000000.0,1760000000.0,1300000000.0,489180000.0,54610000.0,434570000.0,2960000000.0,-12.22,51.43,-50.76,92.27,-43.07,13.76,43.18,43.18,5.21,0.09,2.33,0.17,0.02,125.86,None,11.43,12.66,13.57,7.32,13.32,12600000.0,12.37,7.99,1060000.0,Forward,Feb 10 2021,148170000.0,30.07,4.25,None,None,106.83,39.76,64.43,131.74,0.88,6,2.33,4.03,0.8533007334963325,-3.077077363896848,9.259885386819484,9.259885386819484,1.3352078239608802,2026-02-15,2026-02-15T16:14:12.828390
LAMB.N0000,None,546150.0,None,None,0.09,None,None,None,None,-0.09,None,None,None,246.65,-0.06,51810000000.0,76.61,89.66,4.73,52.91,1.31,13.15,29.90,51510000000.0,4.75,58.59,76.16,89.13,1.12,22.16,None,12.96,None,39.85,40.33,1.12,31.10,86.17,75.88,1424.88,853.35,66.06,75.97,2.43,1411.82,15.80,93.36,87.79,5.93,16.87,993.64,50over200,Kotmale Holdings PLC,Colombo Stock Exchange,-3,Sep 30 2025,None,Dairy Products,Sri Lanka,-2.16,March,cargillsceylon.com,None,136,1967,True,Feb 10 2026,Feb 10 2026,Feb 17 2026,345.34,-28.26,2438.46,-28.26,Nov 11 2025,Mar 6 2017,2300.00,65.00,17.86,180.97,327.18,None,28.56,24.36,577.62,None,-2.24,None,310.45,17.86,180.97,327.18,None,28.56,24.36,577.62,None,-2.24,310.45,None,310.85,None,62.24,None,46.63,None,None,None,None,None,None,0,None,54.99,0.03,None,16.00,None,None,0.03,31400000.0,-0.02,65200.0,0.20,-0.03,0.01,10900000000.0,17.64,None,9.03,29.20,17.73,None,676280000.0,9.78,None,9.57,36.90,25.70,None,21.54,9.77,None,9.61,36.88,25.69,None,2500000000.0,15.79,4.27,32.86,12.97,29.73,4.27,32.86,12.97,29.73,18.48,973550000.0,21.57,973550000.0,8.40,1280000000.0,22.93,6.20,8.93,8.93,5.30,8.88,11.78,884330000.0,255900000.0,577860000.0,90.36,None,36.94,-293290000.0,-306470000.0,18.40,None,None,20.41,-335140000.0,577860000.0,438.22,None,20.38,,None,None,None,5800000000.0,1800000000.0,4000000000.0,1680000000.0,1340000000.0,346010000.0,43100000.0,302910000.0,3940000000.0,-67.68,,-66.4,-90.04,-36.63,0.58,127.34,125.51,2.12,0.03,1.44,0.07,0.01,75.52,None,18.47,22.67,20.44,11.00,21.31,80150000.0,18.85,11.50,4970000.0,None,None,291910000.0,30.15,2.68,None,None,538.46,-84.94,248.42,-67.37,1.97,6,8.93,8.79,1.8793103448275863,-2.811651376146789,5.301467889908257,5.301467889908257,0.743103448275862,2026-02-15,2026-02-15T16:14:12.828390
LCBF.N0000,None,20420000.0,None,None,2.17,None,None,None,None,-5.32,None,None,None,36.50,0.60,6870000000.0,21.57,None,None,None,4.50,2.19,None,,6.18,None,None,None,-11.32,12.78,None,2.16,None,None,None,None,18.02,49.70,0.50,8.93,6.31,22.22,57.31,1.83,8.44,-0.34,41.07,72.85,3.79,5.40,7.28,50over200,Lanka Credit and Business Finance PLC,Colombo Stock Exchange,32,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,37.21,March,lcbfinance.lk,None,None,1962,True,Jan 22 2026,Jan 22 2026,May 26 2026,256.00,-21.93,498.52,-21.93,Oct 23 2025,May 10 2022,11.40,1.49,2.30,93.48,270.83,None,9.88,9.88,None,None,-2.20,None,206.90,2.30,93.48,285.67,None,9.88,9.88,None,None,-2.20,219.17,None,219.43,None,56.81,None,None,None,3.45,None,None,None,None,0.30,2,None,6.18,Jul 16 2025,0.15,None,31.79,9.63,790170000.0,0.41,217850000.0,13.92,-6.18,1.25,1110000000.0,26.04,None,60.87,39.72,65.43,None,309680000.0,33.58,None,118.24,60.42,128.80,None,0.40,38.05,None,132.61,None,140.00,None,1110000000.0,None,166.39,50.99,None,None,166.39,50.99,None,None,164.94,,None,404560000.0,17.36,,100.00,27.84,None,36.37,None,38.11,None,-748340000.0,41160000.0,-778430000.0,None,None,None,141690000.0,-30090000.0,-0.99,None,None,None,647810000.0,-778430000.0,None,None,None,,None,None,None,10370000000.0,7200000000.0,3180000000.0,4410000000.0,,366440000.0,1650000000.0,-1280000000.0,3140000000.0,28.78,,39.49,201.03,30.44,-18.68,4.02,3.97,1.82,,1.70,-2.12,0.52,None,None,10.05,None,3.38,3.47,4.49,,6.35,2.15,,None,None,114170000.0,26.94,10.27,None,None,10.09,-32.14,6.04,13.32,0.12,4,None,None,0.10703953712632594,-2.710810810810811,-70.12882882882883,-70.12882882882883,15.911282545805209,2026-02-15,2026-02-15T16:14:12.828390
LCEY.N0000,None,31240.0,None,None,4.91,None,None,None,None,-2.98,None,None,None,2.18,-0.36,6260000000.0,None,None,0.68,13.90,-6.51,2.86,None,27740000000.0,0.15,None,-68.05,-12.92,-34.30,None,None,0.76,None,10.58,2.35,-7.74,None,45.26,2.30,47.93,45.24,-0.87,48.69,0.63,45.39,-4.86,0.81,54.16,1.10,0.46,46.00,50over200,Lankem Ceylon PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Chemicals and Allied Products,Sri Lanka,None,March,lankem.lk,None,564,1964,True,Feb 13 2026,Feb 13 2026,Feb 20 2026,28.09,-84.54,4379.37,-22.05,May 20 2011,Mar 12 1999,295.00,1.02,-5.00,4.71,-5.49,-79.60,4.11,12.59,196.10,86.12,1.11,7.42,8.57,-5.00,15.09,17.01,-73.81,4.11,12.59,266.60,227.79,1.11,19.33,33.11,19.35,2.90,5.37,-8.54,29.67,6.12,None,None,None,None,None,0,None,None,-0.01,None,5.00,None,None,-0.01,137260000.0,-0.03,44750000.0,1.96,0.01,3.63,40510000000.0,13.93,None,10.07,21.20,-4.07,None,-407550000.0,None,None,None,None,None,None,-3.96,None,None,None,None,None,None,9250000000.0,7.22,15.74,46.45,17.35,27.85,15.74,46.45,17.35,27.85,-51.13,2120000000.0,5.26,2120000000.0,-18.97,2670000000.0,22.84,-1.01,5.24,5.24,None,0.85,6.58,-270050000.0,-65349999.99999999,-2150000000.0,None,None,None,-1390000000.0,-1880000000.0,-15.64,None,None,None,1600000000.0,-2150000000.0,None,None,None,,None,None,None,34570000000.0,26350000000.0,8220000000.000001,-1800000000.0,9630000000.0,693220000.0,17280000000.0,-16579999999.999998,2190000000.0,0.53,,10.37,11.56,11.55,-264.96,32.36,21.25,0.9,6.29,0.52,-8.05,2.10,1.24,None,-1.96,13.32,5.92,4.15,-0.96,71820000.0,-3.56,5.95,-722610.0,Forward,Dec 16 2025,488880000.0,141.50,1.21,None,None,None,None,None,None,1.27,4,4.92,1.33,1.1718252820364479,-4.640829424833375,-5.3073315230807205,-5.3073315230807205,49.98553659242118,2026-02-15,2026-02-15T16:14:12.828390
LDEV.N0000,None,419820.0,None,None,1.94,None,None,None,None,-2.38,None,None,None,17.81,-0.11,3280000000.0,47.81,None,0.71,9.64,1.83,2.06,9.57,5170000000.0,0.45,8.33,86.14,-70.68,-2.23,13.83,None,0.89,None,6.98,4.47,-1.41,11.91,32.93,0.96,22.25,24.37,-17.54,35.56,0.18,22.30,-7.87,-15.87,47.64,0.41,-8.07,24.86,50under200,Lankem Developments PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Miscellaneous Food Preparations And Kindred Products,Sri Lanka,None,March,lankemdevelopments.biz,None,11,1974,True,Feb 12 2026,Feb 12 2026,Feb 17 2026,25.00,-77.84,8549.79,-32.79,Mar 23 2011,Oct 29 2001,92.50,0.24,-6.82,-23.79,-34.92,-63.06,-9.29,-10.87,412.50,17.14,-18.33,318.37,-3.76,-6.82,-21.74,-24.67,91.68,-6.85,-8.47,493.19,565.30,-16.13,11.40,682.23,11.41,22.84,-9.01,4.43,42.78,9.94,2.93,-40.00,-9.71,Annual,Jan 30 2026,0.60,None,-4.98,-16.58,Feb 16 2026,0.60,-15.66,738.89,-13.65,160000000.0,-2.92,40630000.0,7.18,16.58,7.63,7320000000.0,4.11,None,1.48,15.15,-3.85,None,60040000.0,-58.31,None,-87.54,None,-85.40,None,0.43,-59.81,None,-89.31,None,-88.82,None,1010000000.0,-12.75,-56.38,None,-39.10,None,-56.38,None,-39.10,None,-77.16,536600000.0,-59.83,536600000.0,-26.42,734430000.0,13.79,0.82,7.33,7.33,None,8.04,10.03,393540000.0,-143350000.0,-73180000.0,92.66,None,None,-367250000.0,-466720000.0,-0.46,None,None,6.30,-169640000.0,-73180000.0,None,None,102.91,,None,None,None,9190000000.0,5510000000.0,3670000000.0,913630000.0,1150000000.0,772450000.0,1220000000.0,-444460000.0,1590000000.0,2.8,,-17.68,-23.82,-8.8,-13.55,13.9,9.97,1.46,1.64,0.97,-16.63,0.33,3.74,None,5.27,7.47,17.75,3.73,None,665900000.0,4.45,7.30,5460000.0,Forward,May 28 1997,391330000.0,66.41,5.34,None,None,2.14,-43.51,11.58,-89.54,0.82,5,6.32,1.43,0.7965179542981502,-6.3759562841530055,-0.9997267759562842,-0.9997267759562842,13.275299238302502,2026-02-15,2026-02-15T16:14:12.828390
LFIN.N0000,None,39830000.0,None,None,-0.31,None,None,None,None,-0.15,None,None,None,138.99,0.66,90170000000.0,7.52,None,None,None,13.30,1.64,4.05,,2.71,None,None,None,-48.31,4.33,6.49,1.64,None,None,None,None,4.11,50.10,3.62,164.49,139.88,7.84,61.02,2.29,157.65,-1.06,16.35,78.85,4.40,3.24,150.92,50over200,LB Finance PLC,Colombo Stock Exchange,339,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,8.37,March,lbfinance.com,None,4391,1971,True,May 15 2026,Jan 14 2026,May 15 2026,111.36,-6.47,514931.65,-6.47,Oct 22 2025,Oct 28 1999,174.00,0.03,-1.06,19.89,243.35,763.67,-0.31,4.83,171.53,4924.70,-1.21,475.60,84.73,-1.06,19.89,334.10,2134.64,-0.31,4.83,297.29,21092.40,-1.21,95.93,1107.83,96.02,28.29,63.11,23.01,31.78,30.71,3.99,13.04,16.72,Semi-Annual,Feb 18 2026,6.50,2,13.24,-0.17,Mar 10 2026,2.25,17.57,30.02,3.83,554060000.0,-0.00,64900000.00000001,4.17,0.17,1.00,33310000000.000004,15.05,None,14.49,18.89,19.27,None,12000000000.0,9.42,None,19.92,19.22,24.77,None,21.64,9.40,None,19.73,19.19,24.28,None,33310000000.000004,None,15.22,21.56,None,None,15.22,21.56,None,None,23.77,,None,18200000000.0,12.90,,100.00,36.02,None,54.64,None,54.74,None,-42410000000.0,12460000000.0,-43560000000.0,None,None,None,-1070000000.0000001,-1150000000.0,-78.62,None,None,None,55940000000.0,-43560000000.0,None,None,None,,None,None,None,307500000000.0,252350000000.0,55140000000.0,117880000000.0,,20250000000.0,89640000000.0,-69390000000.0,55060000000.0,34.36,,36.91,206.66,28.47,-76.96,99.53,99.38,1.75,,1.75,-2.06,1.63,None,None,23.56,None,13.51,4.62,24.80,7590000.0,9.09,5.03,2730000.0,Forward,Mar 17 2021,6240000000.0,34.21,18.73,None,None,415.85,35.25,220.12,155.52,0.13,3,None,None,0.10832520325203253,-3.4524166916841783,-130.7715400780546,-130.7715400780546,29.15121951219512,2026-02-15,2026-02-15T16:14:12.828390
LGIL.N0000,None,184750.0,None,None,3.57,None,None,None,None,None,None,None,None,10.24,1.18,10440000000.0,26.12,96.57,0.99,17.63,3.83,1.43,None,10580000000.0,0.98,26.36,26.48,97.89,1.04,15.88,None,1.43,None,14.34,16.88,1.02,14.72,54.33,0.43,8.47,8.71,-1.09,50.93,0.43,8.29,2.72,-0.07,50.11,0.97,4.90,8.80,50under200,LOLC General Insurance PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Fire Marine and Casualty Insurance,Sri Lanka,None,December,lolcgeneral.com,None,None,2007,True,Feb 25 2026,Nov 11 2025,Feb 25 2026,33.85,-61.50,93.33,-15.53,Jan 3 2022,Apr 26 2022,22.60,4.50,None,-1.14,19.18,None,3.57,8.75,None,None,-8.42,None,1.16,None,-1.14,19.18,None,3.57,8.75,None,None,-8.42,1.16,None,1.16,None,6.02,None,None,None,None,None,None,None,None,0,None,None,None,None,0,None,None,None,1200000000.0,None,59310000.0,2.77,None,0.15,10690000000.0,12.23,None,-0.37,18.99,0.08,None,399640000.0,-34.42,None,-30.21,-7.03,None,None,0.33,-33.27,None,-30.21,-9.48,None,None,4570000000.0,None,None,None,None,None,None,None,None,None,None,543960000.0,None,543960000.0,None,618510000.0,42.75,3.74,5.09,5.09,1.01,5.36,5.78,396000000.0,1460000000.0,108110000.0,None,None,-12.51,958660000.0,-287890000.0,0.09,-56.98,None,None,108830000.0,108110000.0,None,-32.38,-33.75,,None,None,None,25340000000.0,18010000000.0,7320000000.0,-8970000000.0,-9450000000.0,566980000.0,710130000.0,-143150000.0,7300000000.0,-3.82,,15.24,35.48,28.05,-1.37,6.1,6.08,0.48,1.04,0.24,6.57,0.10,7.85,None,5.66,6.62,24.43,1.42,25.97,,4.71,6.37,,None,None,173830000.0,30.31,1.63,None,None,1.67,-22.28,6.76,-80.86,0.45,3,None,None,0.4218626677190213,-2.6930776426566885,1.0113189897100094,1.0113189897100094,2.80240726124704,2026-02-15,2026-02-15T16:14:12.828390
LGL.N0000,None,35120000.0,None,None,0.14,None,None,None,None,None,None,None,None,54.30,None,26210000000.0,None,None,1.28,None,-10.48,22.75,None,58180000000.0,0.58,None,-21.18,-29.50,-7.53,None,None,14.57,None,29.85,13.93,-3.39,None,47.17,2.55,71.32,49.41,24.55,59.02,1.20,69.98,-1.85,41.67,79.02,3.70,0.02,56.20,50over200,LAUGFS Gas PLC,Colombo Stock Exchange,8,Sep 30 2025,None,Miscellaneous Retail,Sri Lanka,4.28,March,laugfsgas.lk,None,195,2000,False,Feb 11 2026,Feb 11 2026,Feb 18 2026,178.88,-12.50,775.00,-12.50,Sep 9 2025,May 12 2020,80.00,8.00,None,108.33,262.69,37.53,-3.85,-2.37,160.22,None,-2.51,81.35,116.72,None,108.33,262.69,83.88,-3.85,-2.37,160.22,None,-2.51,116.72,86.00,116.83,6.40,53.63,4.14,21.08,None,None,None,None,None,None,0,None,None,0.32,None,1.00,None,None,0.32,,-0.48,83550000.0,3.84,-0.32,18.50,45430000000.0,40.42,None,8.32,9.48,14.54,None,-2750000000.0,None,None,None,None,None,None,-7.10,None,None,None,None,None,None,2310000000.0,None,None,None,None,None,None,None,None,None,None,71320000.0,None,71320000.0,None,1880000000.0,5.09,-6.05,0.16,0.16,None,-3.79,4.14,-826670000.0,1820000000.0,-1970000000.0,None,None,None,-985520000.0,-1150000000.0,None,None,None,None,3630000000.0,-1970000000.0,None,None,None,,None,None,None,45880000000.0,44080000000.0,1800000000.0,-15610000000.0,584390000.0,995830000.0,32330000000.0,-31330000000.0,1150000000.0,3.76,,-11.69,4.54,0.57,-119.54,3.0,2.98,0.34,16.59,0.24,-16.39,17.97,0.03,None,-127.86,0.32,None,0.10,-66.54,233000000.0,0.13,1.77,-14090000.0,None,None,996690000.0,None,2.19,None,None,None,None,None,None,1.04,4,26.23,None,0.9901918047079338,-2.5313669381465993,-4.3363416244772175,-4.3363416244772175,70.46643417611159,2026-02-15,2026-02-15T16:14:12.828390
LGL.X0000,None,273890.0,None,None,-3.33,None,None,None,None,1.72,None,None,None,6.30,0.76,26210000000.0,None,None,1.28,None,-10.48,22.75,None,58180000000.0,0.58,None,-21.18,-29.50,-7.53,None,None,14.57,None,29.85,13.93,-3.39,None,39.18,2.91,55.99,36.35,26.73,57.82,1.62,56.66,-5.15,46.09,77.99,4.44,-6.28,41.90,50over200,LAUGFS Gas PLC,Colombo Stock Exchange,8,Sep 30 2025,None,Miscellaneous Retail,Sri Lanka,4.28,March,laugfsgas.lk,None,195,2000,True,Feb 11 2026,Feb 11 2026,Feb 18 2026,212.35,-17.67,815.52,-17.67,Jan 5 2026,May 12 2020,64.50,5.80,-1.48,137.05,361.74,29.51,-11.35,-7.17,172.31,None,-8.61,42.36,159.02,-1.48,137.05,361.74,85.15,-11.35,-7.17,172.31,None,-8.61,159.02,46.17,159.19,3.87,66.50,4.19,22.19,None,None,None,None,None,None,0,None,None,0.32,None,1.00,None,None,0.32,387000000.0,-0.48,83550000.0,3.84,-0.32,18.50,45430000000.0,40.42,None,8.32,9.48,14.54,None,-2750000000.0,None,None,None,None,None,None,-7.10,None,None,None,None,None,None,2310000000.0,None,None,None,None,None,None,None,None,None,None,71320000.0,None,71320000.0,None,1880000000.0,5.09,-6.05,0.16,0.16,None,-3.79,4.14,-826670000.0,1820000000.0,-1970000000.0,None,None,None,-985520000.0,-1150000000.0,-5.10,None,None,None,3630000000.0,-1970000000.0,None,None,None,,None,None,None,45880000000.0,44080000000.0,1800000000.0,-15610000000.0,584390000.0,995830000.0,32330000000.0,-31330000000.0,1150000000.0,3.76,,-11.69,4.54,0.57,-119.54,3.0,2.98,0.34,16.59,0.24,-16.39,17.97,0.03,None,-127.86,0.32,None,0.10,-66.54,233000000.0,0.13,1.77,-14090000.0,None,None,996690000.0,None,2.19,None,None,None,None,None,None,1.04,4,26.23,None,0.9901918047079338,-2.5313669381465993,-4.3363416244772175,-4.3363416244772175,70.46643417611159,2026-02-15,2026-02-15T16:14:12.828390
LHCL.N0000,None,1460000.0,None,None,2.75,None,None,None,None,-2.23,None,None,None,60.58,-0.47,24500000000.0,14.62,16.87,1.08,8.46,6.84,1.65,15.44,15000000000.0,1.76,9.75,8.95,10.33,5.93,17.30,None,1.63,None,5.82,9.86,9.68,13.95,58.70,4.55,105.83,92.32,13.48,63.28,0.97,105.34,3.47,18.61,63.02,1.91,3.95,96.50,50over200,The Lanka Hospitals Corporation PLC,Colombo Stock Exchange,-17,Sep 30 2025,None,Hospitals,Sri Lanka,-0.79,December,lankahospitals.com,None,2146,1997,True,Feb 27 2026,Nov 12 2025,Feb 27 2026,52.08,-21.22,1707.83,-4.78,Mar 23 2023,Apr 9 2004,139.00,6.06,6.31,28.37,5.54,188.16,4.79,3.30,135.48,386.67,3.55,99.09,42.39,6.31,30.82,12.36,322.05,4.79,5.27,173.80,663.35,5.52,47.79,163.15,47.83,10.16,3.96,10.08,22.32,10.70,1.83,None,36.08,Annual,Jan 6 2026,2.00,None,5.76,0.12,Jan 26 2026,2.00,None,20.03,1.95,223730000.0,-0.33,18450000.0,1.95,-0.12,56.32,13930000000.0,9.69,None,2.27,14.93,6.74,None,1680000000.0,-23.75,None,12.97,41.74,58.99,None,7.49,-23.73,None,13.16,41.80,58.97,None,6140000000.0,8.81,9.72,46.78,10.28,15.91,9.72,46.78,10.28,15.91,17.26,1770000000.0,10.95,1770000000.0,6.76,2480000000.0,44.10,12.03,12.73,12.73,10.42,17.18,17.84,2510000000.0,-1340000000.0,1450000000.0,29.22,None,30.94,-3420000000.0,-1060000000.0,6.49,12.95,34.74,7.45,-427740000.0,1450000000.0,54.39,80.83,20.59,,None,None,None,19760000000.0,4710000000.0,15050000000.0,9590000000.0,-67740000.0,10160000000.0,661970000.0,9490000000.0,14830000000.0,-13.4,24.23,-5.7,-34.19,5.3,38.75,67.25,66.28,4.4,0.26,4.05,0.46,0.04,31.65,None,11.75,10.47,20.96,5.87,16.77,6490000.0,22.12,5.66,780810.0,None,None,718110000.0,30.00,5.15,None,None,187.19,-2.80,106.44,70.95,0.74,6,7.91,4.64,0.7049595141700404,-7.609475951184494,10.4091888011486,10.4091888011486,3.350050607287449,2026-02-15,2026-02-15T16:14:12.828390
LHL.N0000,None,34420.0,None,None,-0.37,None,None,None,None,-0.75,None,None,None,19.07,0.03,3650000000.0,16.96,13.00,2.74,12.28,5.90,1.16,None,4030000000.0000005,2.48,10.21,18.73,14.37,7.69,14.00,None,1.16,None,9.23,8.35,6.96,None,42.82,2.35,81.03,78.35,-4.76,48.78,0.82,81.04,-2.13,1.22,66.86,1.48,-2.14,83.26,50over200,The Lighthouse Hotel PLC,Colombo Stock Exchange,22,Sep 30 2025,None,Hotels and Motels,Sri Lanka,8.37,March,jetwinghotels.com,None,285,1994,True,Oct 31 2025,Oct 31 2025,None,46.58,-19.08,3082.18,-19.08,Sep 9 2025,Dec 4 1998,98.00,2.49,-2.10,-11.89,179.23,25.87,-6.04,-3.29,154.17,44.18,-6.82,34.41,27.90,-2.10,-11.89,213.14,93.66,-6.04,-3.29,185.04,136.80,-6.82,33.73,74.25,33.75,5.71,46.29,4.51,23.31,4.40,3.78,None,None,None,None,3.00,None,1.84,-0.24,Jul 21 2025,3.00,None,64.09,3.55,46000000.0,0.32,14000000.0,8.92,0.24,26.96,1470000000.0,33.38,None,2.55,29.15,4.58,None,215320000.0,None,None,-3.80,None,-20.10,None,4.68,None,None,-4.03,None,-19.75,None,1170000000.0,37.42,-3.37,None,3.57,29.33,-3.37,None,3.57,29.33,-10.04,328580000.0,2.87,328580000.0,95.79,436790000.0,79.57,14.64,22.33,22.33,19.08,23.19,29.69,357380000.0,-250640000.0,280640000.0,19.85,-28.91,59.29,-413760000.0,-76740000.0,6.10,36.23,-56.76,5.26,-194250000.0,280640000.0,13.67,79.46,42.90,,None,None,None,4490000000.0,1350000000.0,3140000000.0,-466520000.0,-94860000.0,8700000.0,394530000.0,-385840000.0,3140000000.0,44.2,,-2.87,93.27,3.18,-10.58,68.21,68.2,0.24,0.9,0.17,1.41,0.13,16.39,None,7.20,8.49,1.51,4.97,0.16,5160000.0,6.03,1.29,755500.0,None,None,125820000.0,36.88,8.55,None,None,None,6.83,84.72,None,0.36,6,8.20,2.24,0.3273942093541203,-5.220408163265306,19.091156462585033,19.091156462585033,8.786859688195992,2026-02-15,2026-02-15T16:14:12.828390
