symbol,price,date,time,timestamp
CHL.X0000,252.0,2026-02-15,16:08:42,2026-02-15 16:08:42
CHL.N0000,340.75,2026-02-15,16:08:42,2026-02-15 16:08:42
CFVF.N0000,61.5,2026-02-15,16:08:42,2026-02-15 16:08:42
CFLB.N0000,79.3,2026-02-15,16:08:42,2026-02-15 16:08:42
CFIN.N0000,268.25,2026-02-15,16:08:42,2026-02-15 16:08:42
CFI.N0000,471.25,2026-02-15,16:08:42,2026-02-15 16:08:42
CERA.N0000,164.25,2026-02-15,16:08:42,2026-02-15 16:08:42
CDB.X0000,295.5,2026-02-15,16:08:42,2026-02-15 16:08:42
CDB.N0000,370.75,2026-02-15,16:08:42,2026-02-15 16:08:42
CCS.N0000,112.5,2026-02-15,16:08:42,2026-02-15 16:08:42
CBNK.N0000,9.6,2026-02-15,16:08:42,2026-02-15 16:08:42
CARS.N0000,672.5,2026-02-15,16:08:42,2026-02-15 16:08:42
CARG.N0000,745.25,2026-02-15,16:08:42,2026-02-15 16:08:42
CARE.N0000,55.7,2026-02-15,16:08:42,2026-02-15 16:08:42
CALT.N0000,53.0,2026-02-15,16:08:42,2026-02-15 16:08:42
CALH.N0000,17.0,2026-02-15,16:08:42,2026-02-15 16:08:42
CALF.N0000,159.25,2026-02-15,16:08:42,2026-02-15 16:08:42
CABO.N0000,239.0,2026-02-15,16:08:42,2026-02-15 16:08:42
BUKI.N0000,940.25,2026-02-15,16:08:42,2026-02-15 16:08:42
BRWN.N0000,185.75,2026-02-15,16:08:42,2026-02-15 16:08:42
BRR.N0000,22.7,2026-02-15,16:08:42,2026-02-15 16:08:42
BREW.N0000,2750.5,2026-02-15,16:08:42,2026-02-15 16:08:42
BPPL.N0000,18.9,2026-02-15,16:08:42,2026-02-15 16:08:42
BOPL.N0000,74.9,2026-02-15,16:08:42,2026-02-15 16:08:42
BOGA.N0000,147.25,2026-02-15,16:08:42,2026-02-15 16:08:42
BLUE.N0000,0.3,2026-02-15,16:08:42,2026-02-15 16:08:42
BIL.N0000,6.7,2026-02-15,16:08:42,2026-02-15 16:08:42
BFN.N0000,37.7,2026-02-15,16:08:42,2026-02-15 16:08:42
BFL.N0000,85.4,2026-02-15,16:08:42,2026-02-15 16:08:42
BERU.N0000,3.7,2026-02-15,16:08:42,2026-02-15 16:08:42
BBH.N0000,23.2,2026-02-15,16:08:42,2026-02-15 16:08:42
BALA.N0000,68.3,2026-02-15,16:08:42,2026-02-15 16:08:42
AUTO.N0000,436.0,2026-02-15,16:08:42,2026-02-15 16:08:42
ATLL.N0000,35.5,2026-02-15,16:08:42,2026-02-15 16:08:42
ASPH.N0000,0.5,2026-02-15,16:08:42,2026-02-15 16:08:42
ASIY.N0000,12.8,2026-02-15,16:08:42,2026-02-15 16:08:42
ASIR.N0000,33.2,2026-02-15,16:08:42,2026-02-15 16:08:42
ASHO.N0000,4000.0,2026-02-15,16:08:42,2026-02-15 16:08:42
ASCO.N0000,53.4,2026-02-15,16:08:42,2026-02-15 16:08:42
APLA.N0000,170.25,2026-02-15,16:08:42,2026-02-15 16:08:42
AMSL.N0000,15.4,2026-02-15,16:08:42,2026-02-15 16:08:42
AMF.N0000,66.0,2026-02-15,16:08:42,2026-02-15 16:08:42
ALUM.N0000,18.8,2026-02-15,16:08:42,2026-02-15 16:08:42
ALLI.N0000,364.75,2026-02-15,16:08:42,2026-02-15 16:08:42
AINS.N0000,37.0,2026-02-15,16:08:42,2026-02-15 16:08:42
AHUN.N0000,115.0,2026-02-15,16:08:42,2026-02-15 16:08:42
AHPL.N0000,58.1,2026-02-15,16:08:42,2026-02-15 16:08:42
AGST.X0000,12.2,2026-02-15,16:08:42,2026-02-15 16:08:42
AGST.N0000,10.6,2026-02-15,16:08:42,2026-02-15 16:08:42
AGPL.N0000,18.0,2026-02-15,16:08:42,2026-02-15 16:08:42
AGAL.N0000,58.1,2026-02-15,16:08:42,2026-02-15 16:08:42
AFSL.N0000,99.0,2026-02-15,16:08:42,2026-02-15 16:08:42
AFS.N0000,43.8,2026-02-15,16:08:42,2026-02-15 16:08:42
AEL.N0000,72.5,2026-02-15,16:08:42,2026-02-15 16:08:42
ACME.N0000,11.0,2026-02-15,16:08:42,2026-02-15 16:08:42
ACAP.N0000,7.0,2026-02-15,16:08:42,2026-02-15 16:08:42
ABL.N0000,29.5,2026-02-15,16:08:42,2026-02-15 16:08:42
ABAN.N0000,1210.25,2026-02-15,16:08:42,2026-02-15 16:08:42
AAIC.N0000,93.8,2026-02-15,16:08:42,2026-02-15 16:08:42
AAF.P0000,68.3,2026-02-15,16:08:42,2026-02-15 16:08:42
AAF.N0000,58.0,2026-02-15,16:08:42,2026-02-15 16:08:42
LGIL.N0000,8.7,2026-02-15,16:08:42,2026-02-15 16:08:42
LOFC.N0000,5.8,2026-02-15,16:08:42,2026-02-15 16:08:42
CTC.N0000,1744.75,2026-02-15,16:08:42,2026-02-15 16:08:42
LOLC.N0000,580.0,2026-02-15,16:08:42,2026-02-15 16:08:42
JKH.N0000,22.1,2026-02-15,16:08:42,2026-02-15 16:08:42
