symbol,price,open,high,low,previous_close,change_rs,change_pct,share_volume,trade_volume,collection_date,collection_timestamp
RHL.X0000,41.2,40.0,41.7,40.0,41.0,0.2,0.49,2447,20,2026-02-11,2026-02-11 16:00:16
RHL.N0000,54.8,53.0,57.0,52.5,53.4,1.4,2.62,80654,107,2026-02-11,2026-02-11 16:00:16
RCH.N0000,249.0,249.0,250.0,248.25,249.25,-0.25,-0.1,6153,18,2026-02-11,2026-02-11 16:00:16
HPWR.N0000,10.7,10.7,11.0,10.5,10.6,0.1,0.94,279160,78,2026-02-11,2026-02-11 16:00:16
RICH.N0000,36.8,38.0,38.0,36.6,37.8,-1.0,-2.65,98526,97,2026-02-11,2026-02-11 16:00:16
REXP.N0000,408.5,410.25,420.0,405.25,410.0,-1.5,-0.37,939,21,2026-02-11,2026-02-11 16:00:16
RCL.N0000,51.2,51.3,51.4,50.9,51.3,-0.1,-0.19,974144,154,2026-02-11,2026-02-11 16:00:16
RPBH.N0000,60.1,57.2,60.5,57.2,60.5,-0.4,-0.66,13934,9,2026-02-11,2026-02-11 16:00:16
SAMP.N0000,156.0,155.75,156.0,155.5,155.75,0.25,0.16,383302,333,2026-02-11,2026-02-11 16:00:16
SIL.N0000,434.5,365.0,470.0,350.0,347.75,86.75,24.95,208686,452,2026-02-11,2026-02-11 16:00:16
SDB.N0000,66.4,66.2,66.5,66.2,66.1,0.3,0.45,17046,15,2026-02-11,2026-02-11 16:00:16
SDF.N0000,39.6,39.6,41.1,39.5,39.6,0.0,0.0,30463,37,2026-02-11,2026-02-11 16:00:16
SMOT.N0000,1641.25,1650.0,1650.0,1635.0,1649.5,-8.25,-0.5,1813,60,2026-02-11,2026-02-11 16:00:16
SFCL.N0000,832.0,899.75,899.75,809.0,837.0,-5.0,-0.6,284,50,2026-02-11,2026-02-11 16:00:16
SFCL.R0000,329.75,295.0,339.0,250.0,262.5,67.25,25.62,192291,1050,2026-02-11,2026-02-11 16:00:16
SHOT.X0000,15.0,15.0,15.0,15.0,15.0,0.0,0.0,21191,13,2026-02-11,2026-02-11 16:00:16
SHOT.N0000,20.4,21.0,21.2,20.3,20.4,0.0,0.0,15245,10,2026-02-11,2026-02-11 16:00:16
SLND.N0000,1810.0,1810.25,1811.0,1810.0,1806.25,3.75,0.21,158,12,2026-02-11,2026-02-11 16:00:16
SEYB.X0000,75.8,75.9,77.9,75.4,75.9,-0.1,-0.13,453633,131,2026-02-11,2026-02-11 16:00:16
SEYB.N0000,110.0,111.0,111.0,109.75,110.0,0.0,0.0,23963,34,2026-02-11,2026-02-11 16:00:16
CSD.N0000,30.1,31.0,31.0,29.9,30.5,-0.4,-1.31,70322,37,2026-02-11,2026-02-11 16:00:16
SIRA.N0000,36.1,37.0,37.0,35.7,36.8,-0.7,-1.9,4107038,650,2026-02-11,2026-02-11 16:00:16
SIGV.N0000,14.6,14.6,14.9,14.6,14.5,0.1,0.69,42593,22,2026-02-11,2026-02-11 16:00:16
SINS.N0000,90.0,92.0,92.0,89.9,90.7,-0.7,-0.77,57913,94,2026-02-11,2026-02-11 16:00:16
SFIN.N0000,57.4,57.8,57.8,57.1,57.2,0.2,0.35,8166,22,2026-02-11,2026-02-11 16:00:16
SINH.N0000,21.9,21.5,22.0,21.0,20.9,1.0,4.78,1559469,292,2026-02-11,2026-02-11 16:00:16
SEMB.N0000,1.0,1.1,1.1,0.9,1.0,0.0,0.0,12160117,146,2026-02-11,2026-02-11 16:00:16
SEMB.X0000,0.4,0.4,0.4,0.3,0.4,0.0,0.0,616213,45,2026-02-11,2026-02-11 16:00:16
SCAP.N0000,6.5,6.4,6.6,6.3,6.4,0.1,1.56,1057620,150,2026-02-11,2026-02-11 16:00:16
CRL.N0000,5.8,5.9,6.0,5.7,5.9,-0.1,-1.69,54708,24,2026-02-11,2026-02-11 16:00:16
SHL.N0000,6.9,7.2,7.2,6.9,7.0,-0.1,-1.43,79921,50,2026-02-11,2026-02-11 16:00:16
AAIC.N0000,85.8,86.0,87.0,85.2,86.7,-0.9,-1.04,41859,106,2026-02-11,2026-02-11 16:00:16
SLTL.N0000,97.8,99.7,99.7,97.0,99.6,-1.8,-1.81,47699,141,2026-02-11,2026-02-11 16:00:16
SUN.N0000,33.9,33.8,34.0,33.6,33.8,0.1,0.3,342079,282,2026-02-11,2026-02-11 16:00:16
PARQ.N0000,84.0,84.0,84.1,83.2,84.1,-0.1,-0.12,37928,59,2026-02-11,2026-02-11 16:00:16
TAJ.N0000,36.2,36.5,36.5,36.0,36.6,-0.4,-1.09,1002,12,2026-02-11,2026-02-11 16:00:16
TPL.N0000,144.75,147.0,148.0,142.5,146.0,-1.25,-0.86,5817,16,2026-02-11,2026-02-11 16:00:16
TANG.N0000,126.5,124.0,126.75,124.0,126.5,0.0,0.0,5005,7,2026-02-11,2026-02-11 16:00:16
TSML.N0000,46.3,48.0,48.0,46.0,46.4,-0.1,-0.22,6665,23,2026-02-11,2026-02-11 16:00:16
TJL.N0000,38.4,38.6,38.8,38.3,38.6,-0.2,-0.52,318317,140,2026-02-11,2026-02-11 16:00:16
TESS.N0000,2.2,2.2,2.4,2.2,2.1,0.1,4.76,4496847,243,2026-02-11,2026-02-11 16:00:16
TESS.X0000,1.6,1.6,1.7,1.5,1.5,0.1,6.67,1882401,122,2026-02-11,2026-02-11 16:00:16
LHL.N0000,81.0,81.0,81.0,80.5,81.5,-0.5,-0.61,13332,8,2026-02-11,2026-02-11 16:00:16
AUTO.N0000,399.0,410.0,410.0,395.0,400.0,-1.0,-0.25,414,19,2026-02-11,2026-02-11 16:00:16
CFLB.N0000,79.1,83.0,83.0,79.0,80.2,-1.1,-1.37,3624,20,2026-02-11,2026-02-11 16:00:16
RHTL.N0000,28.6,28.9,28.9,28.9,28.6,0.0,0.0,55,1,2026-02-11,2026-02-11 16:00:16
KHC.N0000,16.3,17.0,17.0,16.0,16.9,-0.6,-3.55,13671,27,2026-02-11,2026-02-11 16:00:16
SERV.N0000,18.5,19.6,19.6,18.4,19.0,-0.5,-2.63,1648406,434,2026-02-11,2026-02-11 16:00:16
LHCL.N0000,109.25,112.75,114.5,108.5,109.75,-0.5,-0.46,88212,87,2026-02-11,2026-02-11 16:00:16
NEH.N0000,4710.75,4750.0,4800.0,4250.25,4500.0,210.75,4.68,125,19,2026-02-11,2026-02-11 16:00:16
TAFL.N0000,668.25,683.0,683.0,660.0,686.0,-17.75,-2.59,9919,157,2026-02-11,2026-02-11 16:00:16
TKYO.N0000,107.0,105.25,108.75,104.25,105.25,1.75,1.66,80741,113,2026-02-11,2026-02-11 16:00:16
TKYO.X0000,87.0,87.0,87.5,85.5,86.5,0.5,0.58,192429,110,2026-02-11,2026-02-11 16:00:16
TRAN.N0000,56.9,57.0,57.0,56.9,57.9,-1.0,-1.73,2028,5,2026-02-11,2026-02-11 16:00:16
UBF.N0000,3.2,3.2,3.4,3.1,3.1,0.1,3.23,53428153,1007,2026-02-11,2026-02-11 16:00:16
UDPL.N0000,159.75,159.0,159.5,159.0,159.75,0.0,0.0,36,5,2026-02-11,2026-02-11 16:00:16
UAL.N0000,80.0,79.4,80.3,79.0,79.6,0.4,0.5,62583,57,2026-02-11,2026-02-11 16:00:16
UBC.N0000,14.5,14.4,14.9,14.3,14.5,0.0,0.0,169009,72,2026-02-11,2026-02-11 16:00:16
UCAR.N0000,1701.75,1701.5,1710.0,1701.5,1701.5,0.25,0.01,393,4,2026-02-11,2026-02-11 16:00:16
UML.N0000,39.6,38.9,39.9,38.0,39.0,0.6,1.54,489299,481,2026-02-11,2026-02-11 16:00:16
VFIN.N0000,104.25,104.0,105.0,104.0,104.75,-0.5,-0.48,29548,68,2026-02-11,2026-02-11 16:00:16
VONE.N0000,108.0,109.0,109.0,107.5,109.0,-1.0,-0.92,125528,80,2026-02-11,2026-02-11 16:00:16
VPEL.N0000,15.1,15.0,15.1,15.0,15.0,0.1,0.67,218490,67,2026-02-11,2026-02-11 16:00:16
VLL.X0000,18.3,18.3,18.7,18.3,18.3,0.0,0.0,2484,12,2026-02-11,2026-02-11 16:00:16
VLL.N0000,22.3,23.0,23.0,22.2,22.9,-0.6,-2.62,57290,59,2026-02-11,2026-02-11 16:00:16
CITW.N0000,2.0,2.0,2.1,2.0,2.0,0.0,0.0,4348645,137,2026-02-11,2026-02-11 16:00:16
WATA.N0000,47.3,48.3,48.4,46.8,48.0,-0.7,-1.46,141599,193,2026-02-11,2026-02-11 16:00:16
WLTH.N0000,16.3,16.5,16.6,16.3,16.6,-0.3,-1.81,232259,135,2026-02-11,2026-02-11 16:00:16
WIND.N0000,47.9,48.5,48.5,47.8,48.3,-0.4,-0.83,36642,89,2026-02-11,2026-02-11 16:00:16
YORK.N0000,17.7,18.0,18.5,17.0,18.0,-0.3,-1.67,426143,373,2026-02-11,2026-02-11 16:00:16
