symbol,price,open,high,low,previous_close,change_rs,change_pct,share_volume,trade_volume,collection_date,collection_timestamp
CIC.N0000,35.9,35.6,36.2,35.6,35.8,0.1,0.28,111220,139,2026-02-10,2026-02-10 16:00:18
CIC.X0000,28.5,29.2,29.2,28.3,29.0,-0.5,-1.72,347224,132,2026-02-10,2026-02-10 16:00:18
COLO.N0000,58.2,62.4,62.4,58.0,61.3,-3.1,-5.06,38052,37,2026-02-10,2026-02-10 16:00:18
CTHR.N0000,646.0,670.0,670.0,645.25,646.0,0.0,0.0,293,18,2026-02-10,2026-02-10 16:00:18
CTLD.N0000,39.9,41.9,41.9,39.8,39.9,0.0,0.0,2729,13,2026-02-10,2026-02-10 16:00:18
CWM.N0000,41.6,43.9,43.9,40.2,43.7,-2.1,-4.81,121868,228,2026-02-10,2026-02-10 16:00:18
CSLK.N0000,14.2,14.2,14.4,14.2,14.2,0.0,0.0,263715,79,2026-02-10,2026-02-10 16:00:18
CALI.U0000,16.5,14.7,17.0,14.4,14.0,2.5,17.86,23535,48,2026-02-10,2026-02-10 16:00:18
CALH.N0000,18.0,17.9,18.2,17.8,18.0,0.0,0.0,172582,79,2026-02-10,2026-02-10 16:00:18
CALT.N0000,53.0,53.7,53.7,52.5,55.1,-2.1,-3.81,343442,723,2026-02-10,2026-02-10 16:00:18
CARG.N0000,730.0,760.0,760.0,730.0,751.0,-21.0,-2.8,283036,96,2026-02-10,2026-02-10 16:00:18
CBNK.N0000,9.7,9.9,9.9,9.6,9.7,0.0,0.0,572619,153,2026-02-10,2026-02-10 16:00:18
CABO.N0000,220.75,220.0,220.0,217.75,220.75,0.0,0.0,74,8,2026-02-10,2026-02-10 16:00:18
CARS.N0000,687.75,689.0,689.0,685.0,677.5,10.25,1.51,161,17,2026-02-10,2026-02-10 16:00:18
CFIN.N0000,275.5,279.5,281.0,275.25,280.0,-4.5,-1.61,64732,104,2026-02-10,2026-02-10 16:00:18
CIND.N0000,260.0,266.0,266.0,260.0,264.5,-4.5,-1.7,132490,141,2026-02-10,2026-02-10 16:00:18
CINS.N0000,3213.25,3200.0,3200.0,3200.0,3213.25,0.0,0.0,2,1,2026-02-10,2026-02-10 16:00:18
CINS.X0000,1790.0,1790.0,1790.0,1789.5,1790.0,0.0,0.0,12,2,2026-02-10,2026-02-10 16:00:18
BREW.N0000,2762.25,2760.0,2760.75,2624.0,2762.25,0.0,0.0,71,10,2026-02-10,2026-02-10 16:00:18
CCS.N0000,112.75,114.5,114.5,112.5,112.75,0.0,0.0,81429,77,2026-02-10,2026-02-10 16:00:18
GRAN.N0000,458.5,470.0,470.0,458.0,467.0,-8.5,-1.82,7225,103,2026-02-10,2026-02-10 16:00:18
GUAR.N0000,270.0,279.75,279.75,267.0,274.25,-4.25,-1.55,7315,39,2026-02-10,2026-02-10 16:00:18
CHL.N0000,341.0,340.0,345.0,340.0,344.75,-3.75,-1.09,5876,20,2026-02-10,2026-02-10 16:00:18
CHL.X0000,258.75,258.0,260.0,258.0,249.5,9.25,3.71,172,12,2026-02-10,2026-02-10 16:00:18
CHOT.N0000,41.2,43.0,43.0,41.0,41.7,-0.5,-1.2,19235,27,2026-02-10,2026-02-10 16:00:18
CINV.N0000,127.75,129.5,129.5,127.0,128.75,-1.0,-0.78,14500,49,2026-02-10,2026-02-10 16:00:18
KZOO.N0000,21.8,21.5,22.4,20.3,21.0,0.8,3.81,4973633,741,2026-02-10,2026-02-10 16:00:18
CTBL.N0000,12.6,12.7,12.8,11.8,12.0,0.6,5.0,450374,148,2026-02-10,2026-02-10 16:00:18
CTC.N0000,1767.0,1770.0,1770.0,1761.0,1768.5,-1.5,-0.08,297,22,2026-02-10,2026-02-10 16:00:18
CHMX.N0000,176.75,179.0,179.0,176.75,176.75,0.0,0.0,9330,13,2026-02-10,2026-02-10 16:00:18
LLUB.N0000,194.25,193.0,194.75,193.0,193.25,1.0,0.52,10087,56,2026-02-10,2026-02-10 16:00:18
CWL.N0000,19.9,20.6,21.1,19.0,20.6,-0.7,-3.4,174118,75,2026-02-10,2026-02-10 16:00:18
CDB.N0000,379.25,370.0,388.0,370.0,385.5,-6.25,-1.62,254,11,2026-02-10,2026-02-10 16:00:18
CDB.X0000,295.0,300.0,300.0,295.0,296.25,-1.25,-0.42,2343,30,2026-02-10,2026-02-10 16:00:18
REEF.N0000,4.2,4.3,4.3,4.2,4.3,-0.1,-2.33,1368470,57,2026-02-10,2026-02-10 16:00:18
COOP.N0000,4.4,4.6,4.6,4.4,4.5,-0.1,-2.22,900733,110,2026-02-10,2026-02-10 16:00:18
PHAR.N0000,139.5,147.75,147.75,139.0,142.75,-3.25,-2.28,1050,12,2026-02-10,2026-02-10 16:00:18
DOCK.N0000,147.5,150.75,152.75,146.5,150.75,-3.25,-2.16,516993,806,2026-02-10,2026-02-10 16:00:18
CFI.N0000,473.5,481.0,481.0,465.25,471.75,1.75,0.37,534,17,2026-02-10,2026-02-10 16:00:18
CIT.N0000,539.5,570.0,570.0,532.0,570.25,-30.75,-5.39,288,22,2026-02-10,2026-02-10 16:00:18
CLND.N0000,54.1,54.2,56.2,54.0,54.0,0.1,0.19,433681,87,2026-02-10,2026-02-10 16:00:18
COMB.X0000,204.0,204.25,204.25,202.75,203.0,1.0,0.49,47700,71,2026-02-10,2026-02-10 16:00:18
COMB.N0000,227.75,228.0,228.0,226.0,227.75,0.0,0.0,195901,187,2026-02-10,2026-02-10 16:00:18
COCR.N0000,126.25,127.25,128.0,125.75,127.5,-1.25,-0.98,64357,202,2026-02-10,2026-02-10 16:00:18
COMD.N0000,323.75,325.0,325.0,321.0,337.5,-13.75,-4.07,105,6,2026-02-10,2026-02-10 16:00:18
SOY.N0000,2527.0,2510.0,2600.0,2506.0,2527.0,0.0,0.0,66,15,2026-02-10,2026-02-10 16:00:18
DPL.N0000,18.0,18.2,18.5,17.9,18.1,-0.1,-0.55,237385,83,2026-02-10,2026-02-10 16:00:18
DFCC.N0000,156.25,156.0,158.0,156.0,156.0,0.25,0.16,57293,140,2026-02-10,2026-02-10 16:00:18
DIAL.N0000,32.7,33.7,33.7,32.6,33.3,-0.6,-1.8,448403,327,2026-02-10,2026-02-10 16:00:18
CALF.N0000,145.0,144.0,150.0,120.0,142.0,3.0,2.11,114730,437,2026-02-10,2026-02-10 16:00:18
DIMO.N0000,1986.25,2000.0,2000.0,1970.0,2000.0,-13.75,-0.69,268,20,2026-02-10,2026-02-10 16:00:18
PKME.N0000,160.5,163.0,163.0,159.5,161.0,-0.5,-0.31,145254,118,2026-02-10,2026-02-10 16:00:18
CTEA.N0000,1236.25,1236.0,1236.0,1236.0,1236.25,0.0,0.0,8,1,2026-02-10,2026-02-10 16:00:18
DIPD.N0000,59.0,60.0,60.4,58.9,59.1,-0.1,-0.17,302673,212,2026-02-10,2026-02-10 16:00:18
DIST.N0000,59.9,61.0,61.0,59.6,60.0,-0.1,-0.17,91226,65,2026-02-10,2026-02-10 16:00:18
STAF.N0000,50.0,51.0,51.0,49.8,50.0,0.0,0.0,126164,102,2026-02-10,2026-02-10 16:00:18
ECL.N0000,17.1,17.7,17.7,17.1,17.0,0.1,0.59,1428,6,2026-02-10,2026-02-10 16:00:18
EBCR.N0000,63.6,64.9,64.9,63.6,63.6,0.0,0.0,24,7,2026-02-10,2026-02-10 16:00:18
EML.N0000,12.6,13.1,13.9,12.3,13.0,-0.4,-3.08,2527039,361,2026-02-10,2026-02-10 16:00:18
EAST.N0000,74.3,75.0,75.0,72.5,74.1,0.2,0.27,45424,44,2026-02-10,2026-02-10 16:00:18
EMER.N0000,16.2,15.0,19.0,15.0,15.0,1.2,8.0,8142855,2038,2026-02-10,2026-02-10 16:00:18
EDEN.N0000,13.1,13.2,13.2,12.8,13.1,0.0,0.0,247013,77,2026-02-10,2026-02-10 16:00:18
ELPL.N0000,180.25,176.75,181.5,176.75,177.0,3.25,1.84,389,6,2026-02-10,2026-02-10 16:00:18
ETWO.N0000,70.1,73.0,73.8,70.0,70.9,-0.8,-1.13,18365,48,2026-02-10,2026-02-10 16:00:18
PACK.N0000,14.5,15.0,15.0,14.5,14.7,-0.2,-1.36,108536,43,2026-02-10,2026-02-10 16:00:18
EXT.N0000,12.8,12.2,13.6,11.7,11.9,0.9,7.56,3350634,675,2026-02-10,2026-02-10 16:00:18
CFVF.N0000,66.0,66.2,66.5,65.6,66.1,-0.1,-0.15,143461,176,2026-02-10,2026-02-10 16:00:18
FCT.N0000,37.0,38.0,38.0,36.5,37.7,-0.7,-1.86,72189,123,2026-02-10,2026-02-10 16:00:18
GHLL.N0000,18.5,18.3,18.5,18.3,18.4,0.1,0.54,1734,16,2026-02-10,2026-02-10 16:00:18
WAPO.N0000,119.25,122.0,125.0,119.0,121.5,-2.25,-1.85,110848,197,2026-02-10,2026-02-10 16:00:18
GEST.N0000,337.0,347.25,358.0,336.0,344.75,-7.75,-2.25,19877,118,2026-02-10,2026-02-10 16:00:18
MEL.N0000,7.4,7.3,7.5,7.1,7.3,0.1,1.37,806860,221,2026-02-10,2026-02-10 16:00:18
HAPU.N0000,57.8,57.6,57.6,57.6,57.8,0.0,0.0,18,3,2026-02-10,2026-02-10 16:00:18
HARI.N0000,5659.0,5780.0,5990.0,5780.0,5659.0,0.0,0.0,11,9,2026-02-10,2026-02-10 16:00:18
HNB.X0000,370.25,368.75,378.5,368.5,368.75,1.5,0.41,160133,143,2026-02-10,2026-02-10 16:00:18
HNB.N0000,429.0,430.0,430.0,428.5,428.75,0.25,0.06,127857,179,2026-02-10,2026-02-10 16:00:18
HPL.N0000,26.2,25.8,26.7,25.8,26.1,0.1,0.38,8696,20,2026-02-10,2026-02-10 16:00:18
HAYC.N0000,123.25,124.75,124.75,123.0,124.0,-0.75,-0.6,113739,72,2026-02-10,2026-02-10 16:00:18
MGT.N0000,39.8,39.6,39.9,39.1,39.5,0.3,0.76,647219,50,2026-02-10,2026-02-10 16:00:18
HEXP.N0000,116.75,120.0,123.5,116.25,119.75,-3.0,-2.51,20879,63,2026-02-10,2026-02-10 16:00:18
CONN.N0000,37.0,38.0,38.1,36.8,36.8,0.2,0.54,50509,18,2026-02-10,2026-02-10 16:00:18
HAYL.N0000,239.0,239.0,239.5,239.0,239.0,0.0,0.0,149009,180,2026-02-10,2026-02-10 16:00:18
HELA.N0000,3.3,3.3,3.3,3.2,3.3,0.0,0.0,1194995,57,2026-02-10,2026-02-10 16:00:18
HHL.N0000,34.1,34.3,34.5,34.0,34.2,-0.1,-0.29,873835,314,2026-02-10,2026-02-10 16:00:18
CITH.N0000,4.4,4.3,4.5,4.2,4.2,0.2,4.76,889469,129,2026-02-10,2026-02-10 16:00:18
HASU.N0000,109.75,110.0,110.0,109.0,109.0,0.75,0.69,153399,22,2026-02-10,2026-02-10 16:00:18
HNBF.N0000,8.0,8.3,8.3,8.0,8.1,-0.1,-1.23,2574294,264,2026-02-10,2026-02-10 16:00:18
HNBF.X0000,7.8,7.8,8.0,7.7,7.9,-0.1,-1.27,175246,30,2026-02-10,2026-02-10 16:00:18
HOPL.N0000,51.1,53.4,53.4,51.0,51.4,-0.3,-0.58,6639,16,2026-02-10,2026-02-10 16:00:18
HSIG.N0000,93.9,95.1,95.1,93.0,95.9,-2.0,-2.09,3005,22,2026-02-10,2026-02-10 16:00:18
HDFC.N0000,56.9,56.9,59.0,56.5,56.9,0.0,0.0,5478,29,2026-02-10,2026-02-10 16:00:18
HBS.N0000,20.2,20.6,20.6,20.0,20.6,-0.4,-1.94,424349,137,2026-02-10,2026-02-10 16:00:18
HUNA.N0000,19.4,19.3,19.8,19.3,19.5,-0.1,-0.51,6861,11,2026-02-10,2026-02-10 16:00:18
HVA.N0000,5.6,5.5,6.1,5.5,5.5,0.1,1.82,6257579,599,2026-02-10,2026-02-10 16:00:18
ASPH.N0000,0.4,0.5,0.5,0.4,0.5,-0.1,-20.0,27347742,230,2026-02-10,2026-02-10 16:00:18
BFN.N0000,38.3,38.4,38.4,38.1,38.4,-0.1,-0.26,565,7,2026-02-10,2026-02-10 16:00:18
JINS.N0000,137.25,139.0,139.0,136.75,137.0,0.25,0.18,52978,67,2026-02-10,2026-02-10 16:00:18
JAT.N0000,45.2,45.8,45.8,44.9,45.5,-0.3,-0.66,53648,104,2026-02-10,2026-02-10 16:00:18
JETS.N0000,18.0,18.3,18.3,17.9,18.1,-0.1,-0.55,1429636,179,2026-02-10,2026-02-10 16:00:18
JFP.N0000,16.1,16.6,16.6,16.1,16.3,-0.2,-1.23,26407,47,2026-02-10,2026-02-10 16:00:18
JKH.N0000,22.4,22.2,22.6,22.1,22.2,0.2,0.9,2847760,396,2026-02-10,2026-02-10 16:00:18
KHL.N0000,21.4,21.9,21.9,21.4,21.8,-0.4,-1.83,548356,169,2026-02-10,2026-02-10 16:00:18
JKL.N0000,85.2,85.2,85.3,85.2,84.1,1.1,1.31,655,11,2026-02-10,2026-02-10 16:00:18
KAHA.N0000,20.9,21.1,21.1,20.1,20.0,0.9,4.5,10781,12,2026-02-10,2026-02-10 16:00:18
KPHL.N0000,19.9,20.5,20.5,19.2,20.1,-0.2,-1.0,51772,51,2026-02-10,2026-02-10 16:00:18
KFP.N0000,169.0,170.0,170.0,169.0,170.0,-1.0,-0.59,1298,7,2026-02-10,2026-02-10 16:00:18
KGAL.N0000,141.25,142.0,142.0,141.25,142.25,-1.0,-0.7,3893,15,2026-02-10,2026-02-10 16:00:18
KCAB.N0000,131.75,131.5,132.0,130.75,131.0,0.75,0.57,15309,62,2026-02-10,2026-02-10 16:00:18
TYRE.N0000,89.9,90.0,90.0,89.1,89.0,0.9,1.01,3832,43,2026-02-10,2026-02-10 16:00:18
KVAL.N0000,89.7,90.0,90.0,89.6,90.0,-0.3,-0.33,17800,24,2026-02-10,2026-02-10 16:00:18
CPRT.N0000,1959.75,1950.0,2245.25,1700.0,1799.75,160.0,8.89,7553,171,2026-02-10,2026-02-10 16:00:18
KOTA.N0000,9.5,9.6,9.7,9.4,9.6,-0.1,-1.04,575007,125,2026-02-10,2026-02-10 16:00:18
LAMB.N0000,1441.5,1390.0,1445.25,1363.25,1400.0,41.5,2.96,553,26,2026-02-10,2026-02-10 16:00:18
LOLC.N0000,590.0,599.25,599.25,586.0,595.0,-5.0,-0.84,62966,156,2026-02-10,2026-02-10 16:00:18
LVEF.N0000,9.0,9.2,9.2,8.9,9.0,0.0,0.0,688101,181,2026-02-10,2026-02-10 16:00:18
LPRT.N0000,617.25,599.0,627.0,599.0,570.25,47.0,8.24,1229,79,2026-02-10,2026-02-10 16:00:18
LALU.N0000,47.9,47.9,49.8,47.8,47.9,0.0,0.0,694488,73,2026-02-10,2026-02-10 16:00:18
ASHO.N0000,3900.25,4000.0,4000.0,3900.0,3899.5,0.75,0.02,992,45,2026-02-10,2026-02-10 16:00:18
CERA.N0000,167.0,167.0,167.0,167.0,167.0,0.0,0.0,251,5,2026-02-10,2026-02-10 16:00:18
LCBF.N0000,8.3,8.6,8.9,8.3,8.5,-0.2,-2.35,954345,187,2026-02-10,2026-02-10 16:00:18
LIOC.N0000,140.0,140.25,140.5,139.75,140.0,0.0,0.0,34044,86,2026-02-10,2026-02-10 16:00:18
LMF.N0000,76.3,78.0,78.6,76.1,76.9,-0.6,-0.78,506697,427,2026-02-10,2026-02-10 16:00:18
ASCO.N0000,51.5,52.9,53.0,50.0,53.0,-1.5,-2.83,55629,87,2026-02-10,2026-02-10 16:00:18
TILE.N0000,50.4,51.2,51.2,50.0,50.4,0.0,0.0,9317,37,2026-02-10,2026-02-10 16:00:18
LVEN.N0000,67.0,67.8,68.0,65.0,65.5,1.5,2.29,2535,7,2026-02-10,2026-02-10 16:00:18
LWL.N0000,52.2,53.8,53.8,52.2,52.7,-0.5,-0.95,2624,12,2026-02-10,2026-02-10 16:00:18
LCEY.N0000,46.9,47.3,47.3,46.9,48.0,-1.1,-2.29,2309,19,2026-02-10,2026-02-10 16:00:18
LDEV.N0000,20.6,21.0,22.0,20.4,21.0,-0.4,-1.9,665240,135,2026-02-10,2026-02-10 16:00:18
LGL.N0000,69.5,71.0,71.6,69.3,71.1,-1.6,-2.25,55382,74,2026-02-10,2026-02-10 16:00:18
LGL.X0000,53.6,56.7,56.7,53.4,55.4,-1.8,-3.25,4189,18,2026-02-10,2026-02-10 16:00:18
LPL.X0000,10.0,10.2,10.2,10.0,10.2,-0.2,-1.96,70989,25,2026-02-10,2026-02-10 16:00:18
LPL.N0000,13.9,14.0,14.1,13.9,14.0,-0.1,-0.71,9485,16,2026-02-10,2026-02-10 16:00:18
LITE.N0000,53.0,52.5,53.0,52.1,53.4,-0.4,-0.75,3288,9,2026-02-10,2026-02-10 16:00:18
LFIN.N0000,163.75,164.0,166.5,163.0,163.5,0.25,0.15,72069,203,2026-02-10,2026-02-10 16:00:18
SHAW.N0000,223.0,220.0,224.5,216.25,223.0,0.0,0.0,136374,90,2026-02-10,2026-02-10 16:00:18
LION.N0000,1796.75,1790.0,1797.75,1790.0,1794.5,2.25,0.13,690,22,2026-02-10,2026-02-10 16:00:18
LOFC.N0000,5.9,6.0,6.0,5.9,5.9,0.0,0.0,374268,92,2026-02-10,2026-02-10 16:00:18
LGIL.N0000,8.8,8.4,8.8,8.2,8.5,0.3,3.53,80413,48,2026-02-10,2026-02-10 16:00:18
HPFL.N0000,14.9,15.4,15.4,14.9,15.0,-0.1,-0.67,3330,9,2026-02-10,2026-02-10 16:00:18
LUMX.N0000,10.6,10.5,11.0,9.6,10.5,0.1,0.95,2754336,561,2026-02-10,2026-02-10 16:00:18
MADU.N0000,12.5,12.7,12.7,12.4,12.5,0.0,0.0,2278,7,2026-02-10,2026-02-10 16:00:18
MFPE.N0000,13.5,13.9,14.4,13.4,13.6,-0.1,-0.74,532056,136,2026-02-10,2026-02-10 16:00:18
MCPL.N0000,56.6,57.0,57.0,55.1,56.4,0.2,0.35,702,7,2026-02-10,2026-02-10 16:00:18
MRH.N0000,18.4,18.4,18.4,17.4,17.3,1.1,6.36,1312,8,2026-02-10,2026-02-10 16:00:18
MAL.N0000,57.5,58.0,58.0,57.5,57.5,0.0,0.0,35,2,2026-02-10,2026-02-10 16:00:18
MARA.N0000,6.8,7.0,7.0,6.7,6.8,0.0,0.0,179048,30,2026-02-10,2026-02-10 16:00:18
MASK.N0000,75.0,75.5,75.5,75.0,75.2,-0.2,-0.27,13415,22,2026-02-10,2026-02-10 16:00:18
MELS.N0000,181.75,181.25,183.75,180.75,182.0,-0.25,-0.14,56661,54,2026-02-10,2026-02-10 16:00:18
MERC.N0000,34.0,34.5,34.5,33.8,34.5,-0.5,-1.45,107504,80,2026-02-10,2026-02-10 16:00:18
MSL.N0000,373.25,375.0,379.0,369.5,369.75,3.5,0.95,593,24,2026-02-10,2026-02-10 16:00:18
MBSL.N0000,12.2,12.6,12.6,12.1,12.5,-0.3,-2.4,144830,62,2026-02-10,2026-02-10 16:00:18
MHDL.N0000,11.7,11.0,13.2,10.0,11.0,0.7,6.36,3383798,788,2026-02-10,2026-02-10 16:00:18
MULL.N0000,2.4,2.5,2.5,2.3,2.4,0.0,0.0,1116467,109,2026-02-10,2026-02-10 16:00:18
MDL.N0000,23.6,24.0,24.8,22.9,23.5,0.1,0.43,103277,62,2026-02-10,2026-02-10 16:00:18
NAMU.N0000,901.25,910.0,939.75,870.0,868.75,32.5,3.74,8764,136,2026-02-10,2026-02-10 16:00:18
NDB.N0000,146.0,148.25,148.5,146.0,147.25,-1.25,-0.85,51649,136,2026-02-10,2026-02-10 16:00:18
NTB.X0000,445.75,410.0,448.0,410.0,429.0,16.75,3.9,2176,33,2026-02-10,2026-02-10 16:00:18
NTB.N0000,343.25,346.25,347.75,343.0,341.25,2.0,0.59,14693,72,2026-02-10,2026-02-10 16:00:18
NHL.N0000,12.6,12.9,12.9,12.1,12.6,0.0,0.0,118851,86,2026-02-10,2026-02-10 16:00:18
ODEL.N0000,12.4,12.4,13.0,12.3,12.0,0.4,3.33,58102,78,2026-02-10,2026-02-10 16:00:18
OFEQ.N0000,512.5,529.75,529.75,528.0,512.5,0.0,0.0,18,3,2026-02-10,2026-02-10 16:00:18
ONAL.N0000,45.4,45.8,47.5,40.0,45.5,-0.1,-0.22,52368,105,2026-02-10,2026-02-10 16:00:18
OSEA.N0000,45.5,46.0,46.0,45.1,45.9,-0.4,-0.87,96570,106,2026-02-10,2026-02-10 16:00:18
PABC.N0000,60.4,60.0,61.0,59.9,60.6,-0.2,-0.33,261766,120,2026-02-10,2026-02-10 16:00:18
PAP.N0000,23.0,23.4,23.4,22.4,23.3,-0.3,-1.29,371020,161,2026-02-10,2026-02-10 16:00:18
PARA.N0000,657.5,660.0,709.0,640.0,655.25,2.25,0.34,2297,42,2026-02-10,2026-02-10 16:00:18
PEG.N0000,41.6,42.0,42.0,42.0,41.6,0.0,0.0,2,1,2026-02-10,2026-02-10 16:00:18
PINS.N0000,30.8,31.5,31.6,30.6,31.3,-0.5,-1.6,5705,9,2026-02-10,2026-02-10 16:00:18
PLC.N0000,26.7,26.5,27.5,26.5,26.0,0.7,2.69,165140,198,2026-02-10,2026-02-10 16:00:18
GLAS.N0000,58.1,58.4,58.4,57.5,57.5,0.6,1.04,1779,15,2026-02-10,2026-02-10 16:00:18
PMB.N0000,13.4,13.8,13.8,13.3,13.8,-0.4,-2.9,142795,62,2026-02-10,2026-02-10 16:00:18
PLR.N0000,46.4,46.9,46.9,46.0,47.0,-0.6,-1.28,535809,310,2026-02-10,2026-02-10 16:00:18
CARE.N0000,54.2,54.6,54.6,54.2,55.2,-1.0,-1.81,3000,3,2026-02-10,2026-02-10 16:00:18
RIL.N0000,35.0,35.9,35.9,34.9,35.5,-0.5,-1.41,279521,87,2026-02-10,2026-02-10 16:00:18
RGEM.N0000,202.25,220.0,225.0,200.0,212.0,-9.75,-4.6,13369,172,2026-02-10,2026-02-10 16:00:18
RWSL.N0000,22.7,23.0,23.0,22.6,22.9,-0.2,-0.87,84683,142,2026-02-10,2026-02-10 16:00:18
RFL.N0000,37.0,38.0,38.0,37.0,36.0,1.0,2.78,12227,11,2026-02-10,2026-02-10 16:00:18
RAL.N0000,15.8,15.7,16.3,15.6,15.7,0.1,0.64,9608540,1069,2026-02-10,2026-02-10 16:00:18
RENU.N0000,972.25,964.0,990.0,925.0,957.25,15.0,1.57,2056,23,2026-02-10,2026-02-10 16:00:18
COCO.N0000,71.5,74.7,74.7,71.0,73.8,-2.3,-3.12,150886,177,2026-02-10,2026-02-10 16:00:18
COCO.X0000,59.0,63.5,65.0,57.5,62.4,-3.4,-5.45,220147,169,2026-02-10,2026-02-10 16:00:18
RHL.X0000,41.0,40.4,42.5,39.7,40.1,0.9,2.24,927612,104,2026-02-10,2026-02-10 16:00:18
RHL.N0000,53.4,58.0,58.0,52.3,57.8,-4.4,-7.61,490882,340,2026-02-10,2026-02-10 16:00:18
RCH.N0000,249.25,259.25,259.75,248.25,259.25,-10.0,-3.86,2356,22,2026-02-10,2026-02-10 16:00:18
HPWR.N0000,10.6,11.0,11.0,10.6,11.0,-0.4,-3.64,202940,79,2026-02-10,2026-02-10 16:00:18
