symbol,price,date,time,timestamp
STAF.N0000,53.6,2026-02-13,15:45:28,2026-02-13 15:45:28
SPEN.N0000,158.75,2026-02-13,15:45:28,2026-02-13 15:45:28
SOY.N0000,2528.5,2026-02-13,15:45:28,2026-02-13 15:45:28
SMOT.N0000,1635.5,2026-02-13,15:45:28,2026-02-13 15:45:28
SLTL.N0000,96.3,2026-02-13,15:45:28,2026-02-13 15:45:28
SLND.N0000,1987.5,2026-02-13,15:45:28,2026-02-13 15:45:28
SIRA.N0000,35.6,2026-02-13,15:45:28,2026-02-13 15:45:28
SINS.N0000,88.1,2026-02-13,15:45:28,2026-02-13 15:45:28
SINH.N0000,21.8,2026-02-13,15:45:28,2026-02-13 15:45:28
SING.N0000,50.9,2026-02-13,15:45:28,2026-02-13 15:45:28
SIL.N0000,519.5,2026-02-13,15:45:28,2026-02-13 15:45:28
SIGV.N0000,14.0,2026-02-13,15:45:28,2026-02-13 15:45:28
SHOT.X0000,16.0,2026-02-13,15:45:28,2026-02-13 15:45:28
SHOT.N0000,21.1,2026-02-13,15:45:28,2026-02-13 15:45:28
SHL.N0000,7.0,2026-02-13,15:45:28,2026-02-13 15:45:28
SHAW.N0000,248.0,2026-02-13,15:45:28,2026-02-13 15:45:28
SFIN.N0000,56.1,2026-02-13,15:45:28,2026-02-13 15:45:28
SFCL.N0000,832.0,2026-02-13,15:45:28,2026-02-13 15:45:28
SEYB.X0000,75.9,2026-02-13,15:45:28,2026-02-13 15:45:28
SEYB.N0000,110.5,2026-02-13,15:45:28,2026-02-13 15:45:28
SERV.N0000,19.1,2026-02-13,15:45:28,2026-02-13 15:45:28
SEMB.X0000,0.4,2026-02-13,15:45:28,2026-02-13 15:45:28
SEMB.N0000,1.0,2026-02-13,15:45:28,2026-02-13 15:45:28
SDF.N0000,41.2,2026-02-13,15:45:28,2026-02-13 15:45:28
SDB.N0000,66.1,2026-02-13,15:45:28,2026-02-13 15:45:28
SCAP.N0000,7.2,2026-02-13,15:45:28,2026-02-13 15:45:28
SAMP.N0000,156.0,2026-02-13,15:45:28,2026-02-13 15:45:28
RWSL.N0000,22.5,2026-02-13,15:45:28,2026-02-13 15:45:28
RPBH.N0000,57.5,2026-02-13,15:45:28,2026-02-13 15:45:28
RIL.N0000,34.3,2026-02-13,15:45:28,2026-02-13 15:45:28
RICH.N0000,35.6,2026-02-13,15:45:28,2026-02-13 15:45:28
RHTL.N0000,28.6,2026-02-13,15:45:28,2026-02-13 15:45:28
RHL.X0000,41.0,2026-02-13,15:45:28,2026-02-13 15:45:28
RHL.N0000,53.9,2026-02-13,15:45:28,2026-02-13 15:45:28
RGEM.N0000,210.0,2026-02-13,15:45:28,2026-02-13 15:45:28
RFL.N0000,36.0,2026-02-13,15:45:28,2026-02-13 15:45:28
REXP.N0000,409.0,2026-02-13,15:45:28,2026-02-13 15:45:28
RENU.N0000,932.0,2026-02-13,15:45:28,2026-02-13 15:45:28
REEF.N0000,4.2,2026-02-13,15:45:28,2026-02-13 15:45:28
RCL.N0000,51.0,2026-02-13,15:45:28,2026-02-13 15:45:28
RCH.N0000,258.5,2026-02-13,15:45:28,2026-02-13 15:45:28
RAL.N0000,15.1,2026-02-13,15:45:28,2026-02-13 15:45:28
PMB.N0000,13.3,2026-02-13,15:45:28,2026-02-13 15:45:28
PLR.N0000,46.7,2026-02-13,15:45:28,2026-02-13 15:45:28
PLC.N0000,26.4,2026-02-13,15:45:28,2026-02-13 15:45:28
PKME.N0000,159.0,2026-02-13,15:45:28,2026-02-13 15:45:28
PINS.N0000,30.0,2026-02-13,15:45:28,2026-02-13 15:45:28
PHAR.N0000,162.5,2026-02-13,15:45:28,2026-02-13 15:45:28
PEG.N0000,42.6,2026-02-13,15:45:28,2026-02-13 15:45:28
PARQ.N0000,84.0,2026-02-13,15:45:28,2026-02-13 15:45:28
PARA.N0000,655.5,2026-02-13,15:45:28,2026-02-13 15:45:28
PAP.N0000,22.9,2026-02-13,15:45:28,2026-02-13 15:45:28
PALM.N0000,72.3,2026-02-13,15:45:28,2026-02-13 15:45:28
PACK.N0000,14.5,2026-02-13,15:45:28,2026-02-13 15:45:28
PABC.N0000,60.5,2026-02-13,15:45:28,2026-02-13 15:45:28
OSEA.N0000,45.6,2026-02-13,15:45:28,2026-02-13 15:45:28
ONAL.N0000,45.0,2026-02-13,15:45:28,2026-02-13 15:45:28
OFEQ.N0000,761.25,2026-02-13,15:45:28,2026-02-13 15:45:28
ODEL.N0000,12.6,2026-02-13,15:45:28,2026-02-13 15:45:28
NTB.X0000,444.75,2026-02-13,15:45:28,2026-02-13 15:45:28
NTB.N0000,339.25,2026-02-13,15:45:28,2026-02-13 15:45:28
NHL.N0000,14.0,2026-02-13,15:45:28,2026-02-13 15:45:28
NEH.N0000,6231.0,2026-02-13,15:45:28,2026-02-13 15:45:28
NDB.N0000,148.75,2026-02-13,15:45:28,2026-02-13 15:45:28
NAMU.N0000,892.0,2026-02-13,15:45:28,2026-02-13 15:45:28
MULL.N0000,2.5,2026-02-13,15:45:28,2026-02-13 15:45:28
MSL.N0000,369.75,2026-02-13,15:45:28,2026-02-13 15:45:28
MRH.N0000,18.4,2026-02-13,15:45:28,2026-02-13 15:45:28
MHDL.N0000,10.8,2026-02-13,15:45:28,2026-02-13 15:45:28
MGT.N0000,38.0,2026-02-13,15:45:28,2026-02-13 15:45:28
MFPE.N0000,13.4,2026-02-13,15:45:28,2026-02-13 15:45:28
MERC.N0000,34.0,2026-02-13,15:45:28,2026-02-13 15:45:28
MELS.N0000,180.0,2026-02-13,15:45:28,2026-02-13 15:45:28
MEL.N0000,6.9,2026-02-13,15:45:28,2026-02-13 15:45:28
MDL.N0000,27.6,2026-02-13,15:45:28,2026-02-13 15:45:28
MCPL.N0000,55.8,2026-02-13,15:45:28,2026-02-13 15:45:28
MBSL.N0000,12.5,2026-02-13,15:45:28,2026-02-13 15:45:28
MASK.N0000,76.9,2026-02-13,15:45:28,2026-02-13 15:45:28
MARA.N0000,6.8,2026-02-13,15:45:28,2026-02-13 15:45:28
MAL.X0000,39.0,2026-02-13,15:45:28,2026-02-13 15:45:28
MAL.N0000,57.5,2026-02-13,15:45:28,2026-02-13 15:45:28
MADU.N0000,12.1,2026-02-13,15:45:28,2026-02-13 15:45:28
LWL.N0000,51.9,2026-02-13,15:45:28,2026-02-13 15:45:28
LVEN.N0000,64.0,2026-02-13,15:45:28,2026-02-13 15:45:28
LVEF.N0000,8.6,2026-02-13,15:45:28,2026-02-13 15:45:28
LUMX.N0000,10.3,2026-02-13,15:45:28,2026-02-13 15:45:28
LPRT.N0000,964.0,2026-02-13,15:45:28,2026-02-13 15:45:28
LPL.X0000,9.9,2026-02-13,15:45:28,2026-02-13 15:45:28
LPL.N0000,14.0,2026-02-13,15:45:28,2026-02-13 15:45:28
LMF.N0000,82.3,2026-02-13,15:45:28,2026-02-13 15:45:28
LLUB.N0000,196.5,2026-02-13,15:45:28,2026-02-13 15:45:28
LITE.N0000,51.5,2026-02-13,15:45:28,2026-02-13 15:45:28
LION.N0000,1796.75,2026-02-13,15:45:28,2026-02-13 15:45:28
LIOC.N0000,141.25,2026-02-13,15:45:28,2026-02-13 15:45:28
LHL.N0000,80.2,2026-02-13,15:45:28,2026-02-13 15:45:28
LHCL.N0000,109.0,2026-02-13,15:45:28,2026-02-13 15:45:28
LGL.X0000,54.0,2026-02-13,15:45:28,2026-02-13 15:45:28
LGL.N0000,69.9,2026-02-13,15:45:28,2026-02-13 15:45:28
LFIN.N0000,163.5,2026-02-13,15:45:28,2026-02-13 15:45:28
LDEV.N0000,20.6,2026-02-13,15:45:28,2026-02-13 15:45:28
LCEY.N0000,44.8,2026-02-13,15:45:28,2026-02-13 15:45:28
LCBF.N0000,8.9,2026-02-13,15:45:28,2026-02-13 15:45:28
LAMB.N0000,1650.0,2026-02-13,15:45:28,2026-02-13 15:45:28
LALU.N0000,47.8,2026-02-13,15:45:28,2026-02-13 15:45:28
KZOO.N0000,21.6,2026-02-13,15:45:28,2026-02-13 15:45:28
KVAL.N0000,89.9,2026-02-13,15:45:28,2026-02-13 15:45:28
KPHL.N0000,21.0,2026-02-13,15:45:28,2026-02-13 15:45:28
KOTA.N0000,9.5,2026-02-13,15:45:28,2026-02-13 15:45:28
KHL.N0000,21.3,2026-02-13,15:45:28,2026-02-13 15:45:28
KHC.N0000,16.4,2026-02-13,15:45:28,2026-02-13 15:45:28
KGAL.N0000,140.5,2026-02-13,15:45:28,2026-02-13 15:45:28
KFP.N0000,170.0,2026-02-13,15:45:28,2026-02-13 15:45:28
KCAB.N0000,131.0,2026-02-13,15:45:28,2026-02-13 15:45:28
KAHA.N0000,20.3,2026-02-13,15:45:28,2026-02-13 15:45:28
JKL.N0000,84.5,2026-02-13,15:45:28,2026-02-13 15:45:28
JINS.N0000,137.75,2026-02-13,15:45:28,2026-02-13 15:45:28
JFP.N0000,15.8,2026-02-13,15:45:28,2026-02-13 15:45:28
JETS.N0000,18.0,2026-02-13,15:45:28,2026-02-13 15:45:28
JAT.N0000,44.2,2026-02-13,15:45:28,2026-02-13 15:45:28
INME.N0000,1746.75,2026-02-13,15:45:28,2026-02-13 15:45:28
HVA.N0000,5.3,2026-02-13,15:45:28,2026-02-13 15:45:28
HUNT.N0000,1498.5,2026-02-13,15:45:28,2026-02-13 15:45:28
HUNA.N0000,19.3,2026-02-13,15:45:28,2026-02-13 15:45:28
HSIG.N0000,92.5,2026-02-13,15:45:28,2026-02-13 15:45:28
HPWR.N0000,10.1,2026-02-13,15:45:28,2026-02-13 15:45:28
HPL.N0000,26.6,2026-02-13,15:45:28,2026-02-13 15:45:28
HPFL.N0000,14.2,2026-02-13,15:45:28,2026-02-13 15:45:28
HOPL.N0000,50.9,2026-02-13,15:45:28,2026-02-13 15:45:28
HNBF.X0000,7.7,2026-02-13,15:45:28,2026-02-13 15:45:28
HNBF.N0000,8.0,2026-02-13,15:45:28,2026-02-13 15:45:28
HNB.X0000,392.25,2026-02-13,15:45:28,2026-02-13 15:45:28
HNB.N0000,430.0,2026-02-13,15:45:28,2026-02-13 15:45:28
HHL.N0000,33.9,2026-02-13,15:45:28,2026-02-13 15:45:28
HEXP.N0000,119.75,2026-02-13,15:45:28,2026-02-13 15:45:28
HELA.N0000,3.2,2026-02-13,15:45:28,2026-02-13 15:45:28
HDFC.N0000,56.9,2026-02-13,15:45:28,2026-02-13 15:45:28
HBS.N0000,19.9,2026-02-13,15:45:28,2026-02-13 15:45:28
HAYL.N0000,239.25,2026-02-13,15:45:28,2026-02-13 15:45:28
HAYC.N0000,122.5,2026-02-13,15:45:28,2026-02-13 15:45:28
HASU.N0000,112.0,2026-02-13,15:45:28,2026-02-13 15:45:28
HARI.N0000,5659.0,2026-02-13,15:45:28,2026-02-13 15:45:28
HAPU.N0000,57.4,2026-02-13,15:45:28,2026-02-13 15:45:28
GUAR.N0000,266.75,2026-02-13,15:45:28,2026-02-13 15:45:28
GREG.N0000,155.0,2026-02-13,15:45:28,2026-02-13 15:45:28
GRAN.N0000,458.0,2026-02-13,15:45:28,2026-02-13 15:45:28
GLAS.N0000,57.7,2026-02-13,15:45:28,2026-02-13 15:45:28
GHLL.N0000,18.4,2026-02-13,15:45:28,2026-02-13 15:45:28
GEST.N0000,442.0,2026-02-13,15:45:28,2026-02-13 15:45:28
FCT.N0000,34.6,2026-02-13,15:45:28,2026-02-13 15:45:28
EXT.N0000,14.1,2026-02-13,15:45:28,2026-02-13 15:45:28
ETWO.N0000,70.1,2026-02-13,15:45:28,2026-02-13 15:45:28
EML.N0000,11.9,2026-02-13,15:45:28,2026-02-13 15:45:28
EMER.N0000,16.8,2026-02-13,15:45:28,2026-02-13 15:45:28
ELPL.N0000,179.75,2026-02-13,15:45:28,2026-02-13 15:45:28
EDEN.N0000,13.2,2026-02-13,15:45:28,2026-02-13 15:45:28
ECL.N0000,17.0,2026-02-13,15:45:28,2026-02-13 15:45:28
EBCR.N0000,62.9,2026-02-13,15:45:28,2026-02-13 15:45:28
EAST.N0000,73.8,2026-02-13,15:45:28,2026-02-13 15:45:28
DPL.N0000,18.1,2026-02-13,15:45:28,2026-02-13 15:45:28
DOCK.N0000,153.0,2026-02-13,15:45:28,2026-02-13 15:45:28
DIST.N0000,58.5,2026-02-13,15:45:28,2026-02-13 15:45:28
DIPD.N0000,58.8,2026-02-13,15:45:28,2026-02-13 15:45:28
DIMO.N0000,1971.25,2026-02-13,15:45:28,2026-02-13 15:45:28
DIAL.N0000,32.4,2026-02-13,15:45:28,2026-02-13 15:45:28
DFCC.N0000,158.0,2026-02-13,15:45:28,2026-02-13 15:45:28
CWM.N0000,41.3,2026-02-13,15:45:28,2026-02-13 15:45:28
CWL.N0000,19.8,2026-02-13,15:45:28,2026-02-13 15:45:28
CTLD.N0000,39.7,2026-02-13,15:45:28,2026-02-13 15:45:28
CTHR.N0000,644.5,2026-02-13,15:45:28,2026-02-13 15:45:28
CTEA.N0000,1542.25,2026-02-13,15:45:28,2026-02-13 15:45:28
CTBL.N0000,12.5,2026-02-13,15:45:28,2026-02-13 15:45:28
CSLK.N0000,14.4,2026-02-13,15:45:28,2026-02-13 15:45:28
CSF.N0000,0.1,2026-02-13,15:45:28,2026-02-13 15:45:28
CSD.N0000,30.3,2026-02-13,15:45:28,2026-02-13 15:45:28
CRL.N0000,5.9,2026-02-13,15:45:28,2026-02-13 15:45:28
CPRT.N0000,3021.5,2026-02-13,15:45:28,2026-02-13 15:45:28
COOP.N0000,4.4,2026-02-13,15:45:28,2026-02-13 15:45:28
CONN.N0000,36.8,2026-02-13,15:45:28,2026-02-13 15:45:28
COMD.N0000,320.0,2026-02-13,15:45:28,2026-02-13 15:45:28
COMB.X0000,205.0,2026-02-13,15:45:28,2026-02-13 15:45:28
COMB.N0000,228.5,2026-02-13,15:45:28,2026-02-13 15:45:28
COLO.N0000,57.4,2026-02-13,15:45:28,2026-02-13 15:45:28
COCR.N0000,124.75,2026-02-13,15:45:28,2026-02-13 15:45:28
COCO.X0000,59.5,2026-02-13,15:45:28,2026-02-13 15:45:28
COCO.N0000,69.8,2026-02-13,15:45:28,2026-02-13 15:45:28
CLND.N0000,55.6,2026-02-13,15:45:28,2026-02-13 15:45:28
CITW.N0000,2.0,2026-02-13,15:45:28,2026-02-13 15:45:28
CITH.N0000,4.4,2026-02-13,15:45:28,2026-02-13 15:45:28
CIT.N0000,549.5,2026-02-13,15:45:28,2026-02-13 15:45:28
CINV.N0000,127.5,2026-02-13,15:45:28,2026-02-13 15:45:28
CINS.X0000,1794.75,2026-02-13,15:45:28,2026-02-13 15:45:28
CINS.N0000,3300.0,2026-02-13,15:45:28,2026-02-13 15:45:28
CIND.N0000,260.0,2026-02-13,15:45:28,2026-02-13 15:45:28
CIC.X0000,28.4,2026-02-13,15:45:28,2026-02-13 15:45:28
CIC.N0000,34.8,2026-02-13,15:45:28,2026-02-13 15:45:28
CHOT.N0000,41.0,2026-02-13,15:45:28,2026-02-13 15:45:28
CHMX.N0000,182.5,2026-02-13,15:45:28,2026-02-13 15:45:28
CHL.X0000,253.25,2026-02-13,15:45:28,2026-02-13 15:45:28
CHL.N0000,336.25,2026-02-13,15:45:28,2026-02-13 15:45:28
CFVF.N0000,61.3,2026-02-13,15:45:28,2026-02-13 15:45:28
CFLB.N0000,78.2,2026-02-13,15:45:28,2026-02-13 15:45:28
CFIN.N0000,272.75,2026-02-13,15:45:28,2026-02-13 15:45:28
CFI.N0000,465.5,2026-02-13,15:45:28,2026-02-13 15:45:28
CERA.N0000,167.0,2026-02-13,15:45:28,2026-02-13 15:45:28
CDB.X0000,295.5,2026-02-13,15:45:28,2026-02-13 15:45:28
CDB.N0000,375.75,2026-02-13,15:45:28,2026-02-13 15:45:28
CCS.N0000,112.75,2026-02-13,15:45:28,2026-02-13 15:45:28
CBNK.N0000,9.7,2026-02-13,15:45:28,2026-02-13 15:45:28
CARS.N0000,672.5,2026-02-13,15:45:28,2026-02-13 15:45:28
CARG.N0000,745.75,2026-02-13,15:45:28,2026-02-13 15:45:28
CARE.N0000,53.3,2026-02-13,15:45:28,2026-02-13 15:45:28
CALT.N0000,52.7,2026-02-13,15:45:28,2026-02-13 15:45:28
CALH.N0000,17.2,2026-02-13,15:45:28,2026-02-13 15:45:28
CALF.N0000,171.75,2026-02-13,15:45:28,2026-02-13 15:45:28
CABO.N0000,233.0,2026-02-13,15:45:28,2026-02-13 15:45:28
BUKI.N0000,940.25,2026-02-13,15:45:28,2026-02-13 15:45:28
BRWN.N0000,186.5,2026-02-13,15:45:28,2026-02-13 15:45:28
BRR.N0000,22.7,2026-02-13,15:45:28,2026-02-13 15:45:28
BREW.N0000,2750.5,2026-02-13,15:45:28,2026-02-13 15:45:28
BPPL.N0000,19.0,2026-02-13,15:45:28,2026-02-13 15:45:28
BOPL.N0000,74.2,2026-02-13,15:45:28,2026-02-13 15:45:28
BOGA.N0000,149.75,2026-02-13,15:45:28,2026-02-13 15:45:28
BLUE.N0000,0.3,2026-02-13,15:45:28,2026-02-13 15:45:28
BIL.N0000,6.8,2026-02-13,15:45:28,2026-02-13 15:45:28
BFN.N0000,36.6,2026-02-13,15:45:28,2026-02-13 15:45:28
BFL.N0000,83.7,2026-02-13,15:45:28,2026-02-13 15:45:28
BERU.N0000,3.7,2026-02-13,15:45:28,2026-02-13 15:45:28
BBH.N0000,23.2,2026-02-13,15:45:28,2026-02-13 15:45:28
BALA.N0000,68.4,2026-02-13,15:45:28,2026-02-13 15:45:28
AUTO.N0000,407.25,2026-02-13,15:45:28,2026-02-13 15:45:28
ATLL.N0000,35.4,2026-02-13,15:45:28,2026-02-13 15:45:28
ASPH.N0000,0.5,2026-02-13,15:45:28,2026-02-13 15:45:28
ASIY.N0000,13.2,2026-02-13,15:45:28,2026-02-13 15:45:28
ASIR.N0000,33.7,2026-02-13,15:45:28,2026-02-13 15:45:28
ASHO.N0000,3874.25,2026-02-13,15:45:28,2026-02-13 15:45:28
ASCO.N0000,53.5,2026-02-13,15:45:28,2026-02-13 15:45:28
APLA.N0000,174.5,2026-02-13,15:45:28,2026-02-13 15:45:28
AMSL.N0000,15.6,2026-02-13,15:45:28,2026-02-13 15:45:28
AMF.N0000,65.9,2026-02-13,15:45:28,2026-02-13 15:45:28
ALUM.N0000,19.5,2026-02-13,15:45:28,2026-02-13 15:45:28
ALLI.N0000,364.25,2026-02-13,15:45:28,2026-02-13 15:45:28
AINS.N0000,35.7,2026-02-13,15:45:28,2026-02-13 15:45:28
AHUN.N0000,113.5,2026-02-13,15:45:28,2026-02-13 15:45:28
AHPL.N0000,59.4,2026-02-13,15:45:28,2026-02-13 15:45:28
AGST.X0000,11.8,2026-02-13,15:45:28,2026-02-13 15:45:28
AGST.N0000,10.7,2026-02-13,15:45:28,2026-02-13 15:45:28
AGPL.N0000,18.3,2026-02-13,15:45:28,2026-02-13 15:45:28
AGAL.N0000,57.7,2026-02-13,15:45:28,2026-02-13 15:45:28
AFSL.N0000,102.0,2026-02-13,15:45:28,2026-02-13 15:45:28
AFS.N0000,42.6,2026-02-13,15:45:28,2026-02-13 15:45:28
AEL.N0000,70.1,2026-02-13,15:45:28,2026-02-13 15:45:28
ACME.N0000,9.9,2026-02-13,15:45:28,2026-02-13 15:45:28
ACAP.N0000,7.0,2026-02-13,15:45:28,2026-02-13 15:45:28
ABL.N0000,29.7,2026-02-13,15:45:28,2026-02-13 15:45:28
ABAN.N0000,1283.5,2026-02-13,15:45:28,2026-02-13 15:45:28
AAIC.N0000,93.3,2026-02-13,15:45:28,2026-02-13 15:45:28
AAF.P0000,64.8,2026-02-13,15:45:28,2026-02-13 15:45:28
AAF.N0000,58.0,2026-02-13,15:45:28,2026-02-13 15:45:28
LGIL.N0000,8.4,2026-02-13,15:45:28,2026-02-13 15:45:28
LOFC.N0000,5.8,2026-02-13,15:45:28,2026-02-13 15:45:28
CTC.N0000,1764.75,2026-02-13,15:45:28,2026-02-13 15:45:28
LOLC.N0000,585.75,2026-02-13,15:45:28,2026-02-13 15:45:28
JKH.N0000,22.3,2026-02-13,15:45:28,2026-02-13 15:45:28
