symbol,price,open,high,low,previous_close,change_rs,change_pct,share_volume,trade_volume,collection_date,collection_timestamp
CINV.N0000,126.75,127.25,127.25,126.75,127.5,-0.75,-0.59,1924,8,2026-02-13,2026-02-13 10:00:22
KZOO.N0000,21.6,21.5,22.0,21.3,21.5,0.1,0.47,23643,15,2026-02-13,2026-02-13 10:00:22
CTBL.N0000,12.2,12.5,12.5,12.2,12.5,-0.3,-2.4,2619,6,2026-02-13,2026-02-13 10:00:22
CTC.N0000,1774.75,1770.0,1774.75,1770.0,1764.75,10.0,0.57,53,4,2026-02-13,2026-02-13 10:00:22
CHMX.N0000,184.0,180.5,184.0,180.5,182.5,1.5,0.82,41,4,2026-02-13,2026-02-13 10:00:22
LLUB.N0000,197.5,196.5,198.0,196.5,196.5,1.0,0.51,739,5,2026-02-13,2026-02-13 10:00:22
CWL.N0000,19.9,19.1,19.9,19.0,19.8,0.1,0.51,28977,13,2026-02-13,2026-02-13 10:00:22
CDB.X0000,296.0,293.25,296.0,290.0,295.5,0.5,0.17,1092,13,2026-02-13,2026-02-13 10:00:22
CDB.N0000,371.5,371.5,371.5,371.5,375.75,-4.25,-1.13,25,1,2026-02-13,2026-02-13 10:00:22
REEF.N0000,4.2,4.3,4.3,4.2,4.2,0.0,0.0,2951,3,2026-02-13,2026-02-13 10:00:22
COOP.N0000,4.4,4.4,4.4,4.3,4.4,0.0,0.0,8488,13,2026-02-13,2026-02-13 10:00:22
PHAR.N0000,159.5,162.75,162.75,157.0,162.5,-3.0,-1.85,2436,13,2026-02-13,2026-02-13 10:00:22
DOCK.N0000,153.0,153.75,153.75,150.5,153.0,0.0,0.0,31329,52,2026-02-13,2026-02-13 10:00:22
CFI.N0000,465.0,475.0,475.0,465.0,465.5,-0.5,-0.11,311,6,2026-02-13,2026-02-13 10:00:22
CIT.N0000,540.0,540.0,540.0,540.0,549.5,-9.5,-1.73,10,2,2026-02-13,2026-02-13 10:00:22
CLND.N0000,54.2,56.0,56.0,54.1,55.6,-1.4,-2.52,68140,13,2026-02-13,2026-02-13 10:00:22
COMB.X0000,204.5,205.0,205.0,204.5,205.0,-0.5,-0.24,373,2,2026-02-13,2026-02-13 10:00:22
COMB.N0000,229.0,229.0,229.0,228.75,228.5,0.5,0.22,12942,26,2026-02-13,2026-02-13 10:00:22
COCR.N0000,126.5,124.75,126.5,124.75,124.75,1.75,1.4,8207,11,2026-02-13,2026-02-13 10:00:22
COMD.N0000,320.0,320.0,320.0,320.0,320.0,0.0,0.0,1,1,2026-02-13,2026-02-13 10:00:22
SOY.N0000,2500.0,2506.25,2506.25,2500.0,2528.5,-28.5,-1.13,30,3,2026-02-13,2026-02-13 10:00:22
DPL.N0000,18.4,18.1,18.4,18.1,18.1,0.3,1.66,262,3,2026-02-13,2026-02-13 10:00:22
DFCC.N0000,158.5,159.0,159.0,158.5,158.0,0.5,0.32,2772,9,2026-02-13,2026-02-13 10:00:22
DIAL.N0000,32.1,32.8,32.8,32.1,32.4,-0.3,-0.93,7485,43,2026-02-13,2026-02-13 10:00:22
CALF.N0000,169.0,174.0,175.5,169.0,171.75,-2.75,-1.6,3927,15,2026-02-13,2026-02-13 10:00:22
PKME.N0000,160.0,160.0,160.0,160.0,159.0,1.0,0.63,211,3,2026-02-13,2026-02-13 10:00:22
CTEA.N0000,1800.25,1600.0,1880.0,1600.0,1542.25,258.0,16.73,871,54,2026-02-13,2026-02-13 10:00:22
DIPD.N0000,59.0,59.0,59.0,59.0,58.8,0.2,0.34,9510,14,2026-02-13,2026-02-13 10:00:22
DIST.N0000,58.5,58.5,58.5,58.5,58.5,0.0,0.0,3536,15,2026-02-13,2026-02-13 10:00:22
STAF.N0000,55.8,53.9,56.5,53.9,53.6,2.2,4.1,23691,49,2026-02-13,2026-02-13 10:00:22
ECL.N0000,17.0,17.0,17.0,17.0,17.0,0.0,0.0,1000,1,2026-02-13,2026-02-13 10:00:22
EML.N0000,12.0,11.8,12.3,11.8,11.9,0.1,0.84,53210,17,2026-02-13,2026-02-13 10:00:22
EAST.N0000,74.0,72.0,74.3,70.9,73.8,0.2,0.27,32542,35,2026-02-13,2026-02-13 10:00:22
EMER.N0000,16.8,17.0,17.0,16.8,16.8,0.0,0.0,66405,23,2026-02-13,2026-02-13 10:00:22
EDEN.N0000,13.3,13.3,13.3,13.3,13.2,0.1,0.76,2000,1,2026-02-13,2026-02-13 10:00:22
ELPL.N0000,179.0,179.0,179.0,179.0,179.75,-0.75,-0.42,20,2,2026-02-13,2026-02-13 10:00:22
PACK.N0000,14.6,14.7,14.7,14.6,14.5,0.1,0.69,60,2,2026-02-13,2026-02-13 10:00:22
EXT.N0000,14.7,14.1,14.8,14.1,14.1,0.6,4.26,762532,113,2026-02-13,2026-02-13 10:00:22
CFVF.N0000,61.7,61.3,61.7,61.1,61.3,0.4,0.65,25753,50,2026-02-13,2026-02-13 10:00:22
FCT.N0000,34.7,34.9,34.9,34.0,34.6,0.1,0.29,30785,68,2026-02-13,2026-02-13 10:00:22
GHLL.N0000,19.1,18.8,19.1,18.8,18.4,0.7,3.8,39741,10,2026-02-13,2026-02-13 10:00:22
WAPO.N0000,116.75,116.75,116.75,116.75,118.0,-1.25,-1.06,27,1,2026-02-13,2026-02-13 10:00:22
GEST.N0000,432.0,450.0,450.0,429.5,442.0,-10.0,-2.26,6119,31,2026-02-13,2026-02-13 10:00:22
MEL.N0000,7.0,7.0,7.2,7.0,6.9,0.1,1.45,19311,14,2026-02-13,2026-02-13 10:00:22
HNB.X0000,382.5,381.75,382.5,380.0,381.75,0.75,0.2,3243,15,2026-02-13,2026-02-13 10:00:22
HNB.N0000,429.75,430.0,430.0,429.25,430.0,-0.25,-0.06,20074,9,2026-02-13,2026-02-13 10:00:22
HPL.N0000,26.9,27.0,27.0,26.9,26.6,0.3,1.13,2218,7,2026-02-13,2026-02-13 10:00:22
HAYC.N0000,123.0,125.0,125.0,123.0,122.5,0.5,0.41,28080,20,2026-02-13,2026-02-13 10:00:22
MGT.N0000,38.4,38.4,38.5,38.0,38.0,0.4,1.05,18326,10,2026-02-13,2026-02-13 10:00:22
HEXP.N0000,120.0,120.0,121.0,120.0,119.75,0.25,0.21,3370,9,2026-02-13,2026-02-13 10:00:22
HAYL.N0000,238.5,239.5,239.5,239.0,239.25,-0.75,-0.31,19168,26,2026-02-13,2026-02-13 10:00:22
HELA.N0000,3.2,3.2,3.3,3.2,3.2,0.0,0.0,202031,6,2026-02-13,2026-02-13 10:00:22
HHL.N0000,34.0,33.9,34.0,33.8,33.9,0.1,0.29,87176,24,2026-02-13,2026-02-13 10:00:22
CITH.N0000,4.3,4.4,4.4,4.3,4.4,-0.1,-2.27,2801,3,2026-02-13,2026-02-13 10:00:22
HASU.N0000,111.5,111.5,111.5,111.5,112.0,-0.5,-0.45,193,2,2026-02-13,2026-02-13 10:00:22
HNBF.N0000,8.0,8.0,8.0,8.0,8.0,0.0,0.0,17149,10,2026-02-13,2026-02-13 10:00:22
HSIG.N0000,94.0,93.0,94.0,93.0,92.5,1.5,1.62,4451,9,2026-02-13,2026-02-13 10:00:22
HBS.N0000,20.4,20.4,20.4,19.9,19.9,0.5,2.51,50011,8,2026-02-13,2026-02-13 10:00:22
HUNA.N0000,19.3,19.3,19.3,19.3,19.3,0.0,0.0,2000,3,2026-02-13,2026-02-13 10:00:22
HVA.N0000,5.4,5.4,5.4,5.3,5.3,0.1,1.89,19702,10,2026-02-13,2026-02-13 10:00:22
ASPH.N0000,0.4,0.4,0.5,0.4,0.5,-0.1,-20.0,72637,9,2026-02-13,2026-02-13 10:00:22
INME.N0000,1750.0,1774.75,1799.5,1750.0,1746.75,3.25,0.19,147,11,2026-02-13,2026-02-13 10:00:22
BFN.N0000,37.7,37.7,37.7,37.7,36.6,1.1,3.01,30,2,2026-02-13,2026-02-13 10:00:22
JINS.N0000,151.0,151.0,159.5,149.5,137.75,13.25,9.62,651703,873,2026-02-13,2026-02-13 10:00:22
JAT.N0000,44.3,44.1,44.3,43.9,44.2,0.1,0.23,54746,29,2026-02-13,2026-02-13 10:00:22
JETS.N0000,17.7,18.2,18.2,17.7,18.0,-0.3,-1.67,172322,42,2026-02-13,2026-02-13 10:00:22
JFP.N0000,15.8,15.8,15.8,15.8,15.8,0.0,0.0,298,2,2026-02-13,2026-02-13 10:00:22
JKH.N0000,22.3,22.3,22.4,22.2,22.3,0.0,0.0,67890,40,2026-02-13,2026-02-13 10:00:22
KHL.N0000,21.4,21.3,21.4,21.3,21.3,0.1,0.47,123202,38,2026-02-13,2026-02-13 10:00:22
KPHL.N0000,21.4,21.0,22.5,21.0,21.0,0.4,1.9,149377,62,2026-02-13,2026-02-13 10:00:22
KFP.N0000,170.0,170.0,170.0,170.0,170.0,0.0,0.0,24,1,2026-02-13,2026-02-13 10:00:22
KCAB.N0000,130.75,131.0,131.0,130.5,131.0,-0.25,-0.19,10562,13,2026-02-13,2026-02-13 10:00:22
TYRE.N0000,89.8,89.0,89.8,89.0,89.1,0.7,0.79,933,4,2026-02-13,2026-02-13 10:00:22
KVAL.N0000,93.9,93.9,93.9,93.9,89.9,4.0,4.45,18,1,2026-02-13,2026-02-13 10:00:22
CPRT.N0000,3298.0,3022.0,3300.0,3021.0,3021.5,276.5,9.15,220,24,2026-02-13,2026-02-13 10:00:22
KOTA.N0000,9.5,9.7,9.7,9.5,9.5,0.0,0.0,4862,6,2026-02-13,2026-02-13 10:00:22
LOLC.N0000,578.25,582.5,582.5,578.0,585.75,-7.5,-1.28,1396,17,2026-02-13,2026-02-13 10:00:22
LVEF.N0000,8.7,8.7,8.9,8.7,8.6,0.1,1.16,362457,58,2026-02-13,2026-02-13 10:00:22
LPRT.N0000,1200.0,1020.0,1205.0,1019.75,964.0,236.0,24.48,3057,105,2026-02-13,2026-02-13 10:00:22
LALU.N0000,47.8,47.8,47.8,47.8,47.8,0.0,0.0,50,2,2026-02-13,2026-02-13 10:00:22
ASHO.N0000,4035.0,3900.0,4038.75,3874.25,3874.25,160.75,4.15,15,6,2026-02-13,2026-02-13 10:00:22
LCBF.N0000,8.9,8.8,9.0,8.8,8.9,0.0,0.0,63553,14,2026-02-13,2026-02-13 10:00:22
LIOC.N0000,141.25,141.0,141.25,141.0,141.25,0.0,0.0,4829,15,2026-02-13,2026-02-13 10:00:22
LMF.N0000,82.5,84.3,84.5,82.5,82.3,0.2,0.24,202515,113,2026-02-13,2026-02-13 10:00:22
ASCO.N0000,54.3,54.0,54.3,54.0,53.5,0.8,1.5,50151,5,2026-02-13,2026-02-13 10:00:22
TILE.N0000,50.8,50.9,50.9,50.8,50.8,0.0,0.0,259,4,2026-02-13,2026-02-13 10:00:22
LVEN.N0000,64.9,63.2,64.9,63.2,64.0,0.9,1.41,1001,7,2026-02-13,2026-02-13 10:00:22
LWL.N0000,51.6,52.2,52.2,51.7,52.5,-0.9,-1.71,36696,14,2026-02-13,2026-02-13 10:00:22
LCEY.N0000,47.0,47.0,47.0,47.0,44.8,2.2,4.91,60,1,2026-02-13,2026-02-13 10:00:22
LDEV.N0000,21.0,21.0,21.0,21.0,20.6,0.4,1.94,15,1,2026-02-13,2026-02-13 10:00:22
LGL.N0000,70.0,70.0,71.0,70.0,69.9,0.1,0.14,37870,14,2026-02-13,2026-02-13 10:00:22
LGL.X0000,54.0,52.2,54.0,52.2,54.0,0.0,0.0,5001,2,2026-02-13,2026-02-13 10:00:22
LPL.N0000,13.6,13.8,13.8,13.6,14.0,-0.4,-2.86,2000,5,2026-02-13,2026-02-13 10:00:22
LPL.X0000,9.9,10.0,10.0,9.9,9.9,0.0,0.0,2700,3,2026-02-13,2026-02-13 10:00:22
LFIN.N0000,162.5,163.0,163.25,162.5,163.5,-1.0,-0.61,1166,10,2026-02-13,2026-02-13 10:00:22
SHAW.N0000,255.0,248.0,260.0,238.0,248.0,7.0,2.82,10258,46,2026-02-13,2026-02-13 10:00:22
LION.N0000,1798.0,1809.0,1809.0,1798.0,1796.75,1.25,0.07,8,2,2026-02-13,2026-02-13 10:00:22
LOFC.N0000,5.9,5.9,6.0,5.8,5.8,0.1,1.72,98370,29,2026-02-13,2026-02-13 10:00:22
HPFL.N0000,14.2,14.8,14.8,14.2,14.2,0.0,0.0,2027,8,2026-02-13,2026-02-13 10:00:22
LUMX.N0000,10.2,10.0,10.4,10.0,10.3,-0.1,-0.97,11649,9,2026-02-13,2026-02-13 10:00:22
MFPE.N0000,13.8,13.9,13.9,13.8,13.4,0.4,2.99,3521,2,2026-02-13,2026-02-13 10:00:22
MCPL.N0000,57.0,56.9,57.0,56.9,55.8,1.2,2.15,10231,8,2026-02-13,2026-02-13 10:00:22
MRH.N0000,18.8,18.8,18.8,18.8,18.4,0.4,2.17,5500,3,2026-02-13,2026-02-13 10:00:22
MARA.N0000,6.9,6.9,7.0,6.9,6.8,0.1,1.47,7214,5,2026-02-13,2026-02-13 10:00:22
MELS.N0000,181.25,181.0,181.25,180.0,180.25,1.0,0.55,864,10,2026-02-13,2026-02-13 10:00:22
MERC.N0000,34.0,34.0,34.0,34.0,34.0,0.0,0.0,6875,4,2026-02-13,2026-02-13 10:00:22
MBSL.N0000,12.6,12.5,12.6,12.5,12.5,0.1,0.8,1593,3,2026-02-13,2026-02-13 10:00:22
MHDL.N0000,11.1,10.8,11.2,10.8,10.8,0.3,2.78,34049,13,2026-02-13,2026-02-13 10:00:22
MULL.N0000,2.4,2.5,2.5,2.4,2.5,-0.1,-4.0,47851,13,2026-02-13,2026-02-13 10:00:22
MDL.N0000,27.6,28.3,28.3,27.6,27.6,0.0,0.0,14428,13,2026-02-13,2026-02-13 10:00:22
NAMU.N0000,888.0,900.0,900.0,888.0,892.0,-4.0,-0.45,45,3,2026-02-13,2026-02-13 10:00:22
NDB.N0000,148.0,149.0,149.0,148.0,148.75,-0.75,-0.5,6784,16,2026-02-13,2026-02-13 10:00:22
NTB.N0000,340.0,339.25,340.0,337.5,339.25,0.75,0.22,11705,14,2026-02-13,2026-02-13 10:00:22
NHL.N0000,13.8,14.0,14.0,13.6,14.0,-0.2,-1.43,196910,41,2026-02-13,2026-02-13 10:00:22
ODEL.N0000,12.9,12.3,12.9,12.3,12.6,0.3,2.38,1542,3,2026-02-13,2026-02-13 10:00:22
OFEQ.N0000,919.75,765.0,950.0,765.0,761.25,158.5,20.82,3092,82,2026-02-13,2026-02-13 10:00:22
ONAL.N0000,43.8,45.5,45.5,43.8,45.0,-1.2,-2.67,138,4,2026-02-13,2026-02-13 10:00:22
OSEA.N0000,46.0,46.5,46.8,46.0,45.6,0.4,0.88,7866,13,2026-02-13,2026-02-13 10:00:22
PABC.N0000,60.4,60.5,60.5,60.4,60.5,-0.1,-0.17,2445,6,2026-02-13,2026-02-13 10:00:22
PAP.N0000,23.2,23.0,23.3,23.0,22.9,0.3,1.31,36020,7,2026-02-13,2026-02-13 10:00:22
PARA.N0000,660.0,660.0,660.0,660.0,655.5,4.5,0.69,8,1,2026-02-13,2026-02-13 10:00:22
PLC.N0000,26.2,26.2,26.2,26.1,26.4,-0.2,-0.76,5419,9,2026-02-13,2026-02-13 10:00:22
GLAS.N0000,57.0,57.0,57.0,57.0,57.7,-0.7,-1.21,1,1,2026-02-13,2026-02-13 10:00:22
PMB.N0000,13.2,13.2,13.7,13.2,13.3,-0.1,-0.75,21901,5,2026-02-13,2026-02-13 10:00:22
PLR.N0000,46.1,47.2,47.5,45.7,46.5,-0.4,-0.86,209288,147,2026-02-13,2026-02-13 10:00:22
CARE.N0000,57.3,57.4,57.4,57.3,53.3,4.0,7.5,66,3,2026-02-13,2026-02-13 10:00:22
RIL.N0000,34.0,34.1,34.1,34.0,34.3,-0.3,-0.87,24128,19,2026-02-13,2026-02-13 10:00:22
RGEM.N0000,212.0,215.5,215.5,212.0,210.0,2.0,0.95,1665,6,2026-02-13,2026-02-13 10:00:22
RWSL.N0000,22.9,22.5,22.9,22.5,22.5,0.4,1.78,25112,6,2026-02-13,2026-02-13 10:00:22
RFL.N0000,36.8,36.0,36.8,36.0,36.0,0.8,2.22,330,2,2026-02-13,2026-02-13 10:00:22
RAL.N0000,15.2,15.0,15.3,15.0,15.1,0.1,0.66,237689,54,2026-02-13,2026-02-13 10:00:22
COCO.N0000,70.5,70.0,70.5,70.0,69.8,0.7,1.0,510,2,2026-02-13,2026-02-13 10:00:22
COCO.X0000,59.6,59.1,59.6,57.9,59.5,0.1,0.17,6765,13,2026-02-13,2026-02-13 10:00:22
RHL.X0000,41.0,41.0,41.5,41.0,41.0,0.0,0.0,43690,8,2026-02-13,2026-02-13 10:00:22
RHL.N0000,55.0,55.0,55.0,54.0,53.9,1.1,2.04,12905,5,2026-02-13,2026-02-13 10:00:22
RCH.N0000,258.5,258.5,258.5,258.5,258.5,0.0,0.0,21,3,2026-02-13,2026-02-13 10:00:22
HPWR.N0000,10.0,10.1,10.1,10.0,10.1,-0.1,-0.99,145842,16,2026-02-13,2026-02-13 10:00:22
RICH.N0000,37.0,36.9,37.0,36.9,35.6,1.4,3.93,1488,7,2026-02-13,2026-02-13 10:00:22
RCL.N0000,51.0,50.9,51.3,50.9,51.0,0.0,0.0,53928,18,2026-02-13,2026-02-13 10:00:22
RPBH.N0000,62.4,57.8,62.4,57.8,57.5,4.9,8.52,409,5,2026-02-13,2026-02-13 10:00:22
SAMP.N0000,155.75,156.0,156.0,155.75,156.0,-0.25,-0.16,24292,38,2026-02-13,2026-02-13 10:00:22
SIL.N0000,505.0,543.0,543.0,480.0,519.5,-14.5,-2.79,2248,35,2026-02-13,2026-02-13 10:00:22
SMOT.N0000,1611.25,1611.25,1611.25,1611.25,1635.5,-24.25,-1.48,100,1,2026-02-13,2026-02-13 10:00:22
SFCL.N0000,897.5,899.5,899.5,897.5,832.0,65.5,7.87,12,4,2026-02-13,2026-02-13 10:00:22
SHOT.X0000,16.0,16.1,16.2,16.0,16.0,0.0,0.0,5596,9,2026-02-13,2026-02-13 10:00:22
SHOT.N0000,22.0,22.0,22.0,22.0,21.1,0.9,4.27,400,1,2026-02-13,2026-02-13 10:00:22
SEYB.X0000,75.8,75.8,75.8,75.8,75.9,-0.1,-0.13,5559,7,2026-02-13,2026-02-13 10:00:22
SEYB.N0000,110.0,110.25,110.25,110.0,110.5,-0.5,-0.45,4375,7,2026-02-13,2026-02-13 10:00:22
CSD.N0000,30.2,30.3,30.3,30.2,30.3,-0.1,-0.33,2456,6,2026-02-13,2026-02-13 10:00:22
SIRA.N0000,35.6,35.6,35.9,35.5,35.6,0.0,0.0,61320,49,2026-02-13,2026-02-13 10:00:22
SIGV.N0000,14.6,14.5,14.6,14.0,14.5,0.1,0.69,30565,24,2026-02-13,2026-02-13 10:00:22
SINS.N0000,88.0,89.0,89.0,88.0,88.1,-0.1,-0.11,3958,5,2026-02-13,2026-02-13 10:00:22
SFIN.N0000,55.5,55.8,55.8,55.5,56.1,-0.6,-1.07,1136,9,2026-02-13,2026-02-13 10:00:22
SINH.N0000,21.5,21.2,21.9,21.2,21.8,-0.3,-1.38,646,5,2026-02-13,2026-02-13 10:00:22
SEMB.N0000,1.0,1.0,1.0,0.9,1.0,0.0,0.0,87446,5,2026-02-13,2026-02-13 10:00:22
SEMB.X0000,0.4,0.3,0.4,0.3,0.4,0.0,0.0,14672,5,2026-02-13,2026-02-13 10:00:22
SCAP.N0000,7.2,7.6,7.7,7.3,7.2,0.0,0.0,8971189,298,2026-02-13,2026-02-13 10:00:22
CRL.N0000,6.0,6.0,6.0,5.9,5.9,0.1,1.69,21974,6,2026-02-13,2026-02-13 10:00:22
SHL.N0000,7.1,7.4,7.4,7.1,7.0,0.1,1.43,15016,9,2026-02-13,2026-02-13 10:00:22
AAIC.N0000,92.5,93.3,93.3,91.6,93.3,-0.8,-0.86,11632,29,2026-02-13,2026-02-13 10:00:22
SLTL.N0000,98.0,96.5,98.0,96.5,96.3,1.7,1.77,5132,17,2026-02-13,2026-02-13 10:00:22
SUN.N0000,33.7,33.8,33.8,33.6,33.6,0.1,0.3,11543,20,2026-02-13,2026-02-13 10:00:22
PARQ.N0000,83.1,84.0,84.0,83.1,84.0,-0.9,-1.07,1834,9,2026-02-13,2026-02-13 10:00:22
TAJ.N0000,37.0,37.0,37.0,37.0,36.6,0.4,1.09,3202,3,2026-02-13,2026-02-13 10:00:22
TPL.N0000,141.25,144.75,144.75,141.25,144.5,-3.25,-2.25,875,11,2026-02-13,2026-02-13 10:00:22
TANG.N0000,127.0,126.5,127.0,126.5,126.25,0.75,0.59,60,2,2026-02-13,2026-02-13 10:00:22
TSML.N0000,47.5,47.5,47.5,47.5,47.0,0.5,1.06,3,1,2026-02-13,2026-02-13 10:00:22
TJL.N0000,36.8,37.4,37.4,36.0,38.5,-1.7,-4.42,279946,89,2026-02-13,2026-02-13 10:00:22
TESS.N0000,2.1,2.2,2.2,2.1,2.1,0.0,0.0,1778,4,2026-02-13,2026-02-13 10:00:22
TESS.X0000,1.5,1.6,1.6,1.5,1.5,0.0,0.0,5010,3,2026-02-13,2026-02-13 10:00:22
AUTO.N0000,405.0,405.0,405.0,405.0,407.25,-2.25,-0.55,5,3,2026-02-13,2026-02-13 10:00:22
CFLB.N0000,79.0,79.0,79.0,79.0,78.2,0.8,1.02,1630,2,2026-02-13,2026-02-13 10:00:22
KHC.N0000,17.5,17.5,17.8,16.2,16.4,1.1,6.71,24140,46,2026-02-13,2026-02-13 10:00:22
