symbol,price,date,time,timestamp
HNB.X0000,370.25,2026-02-11,15:45:30,2026-02-11 15:45:30
HNB.N0000,429.0,2026-02-11,15:45:30,2026-02-11 15:45:30
HHL.N0000,34.1,2026-02-11,15:45:30,2026-02-11 15:45:30
HEXP.N0000,116.75,2026-02-11,15:45:30,2026-02-11 15:45:30
HELA.N0000,3.3,2026-02-11,15:45:30,2026-02-11 15:45:30
HDFC.N0000,57.9,2026-02-11,15:45:30,2026-02-11 15:45:30
HBS.N0000,20.2,2026-02-11,15:45:30,2026-02-11 15:45:30
HAYL.N0000,239.0,2026-02-11,15:45:30,2026-02-11 15:45:30
HAYC.N0000,123.25,2026-02-11,15:45:30,2026-02-11 15:45:30
HASU.N0000,109.75,2026-02-11,15:45:30,2026-02-11 15:45:30
HARI.N0000,5659.0,2026-02-11,15:45:30,2026-02-11 15:45:30
HAPU.N0000,57.8,2026-02-11,15:45:30,2026-02-11 15:45:30
GUAR.N0000,270.0,2026-02-11,15:45:30,2026-02-11 15:45:30
GREG.N0000,153.5,2026-02-11,15:45:30,2026-02-11 15:45:30
GRAN.N0000,458.5,2026-02-11,15:45:30,2026-02-11 15:45:30
GLAS.N0000,58.1,2026-02-11,15:45:30,2026-02-11 15:45:30
GHLL.N0000,18.5,2026-02-11,15:45:30,2026-02-11 15:45:30
GEST.N0000,337.0,2026-02-11,15:45:30,2026-02-11 15:45:30
FCT.N0000,37.0,2026-02-11,15:45:30,2026-02-11 15:45:30
EXT.N0000,12.8,2026-02-11,15:45:30,2026-02-11 15:45:30
ETWO.N0000,70.1,2026-02-11,15:45:30,2026-02-11 15:45:30
EML.N0000,12.6,2026-02-11,15:45:30,2026-02-11 15:45:30
EMER.N0000,16.2,2026-02-11,15:45:30,2026-02-11 15:45:30
ELPL.N0000,180.25,2026-02-11,15:45:30,2026-02-11 15:45:30
EDEN.N0000,13.1,2026-02-11,15:45:30,2026-02-11 15:45:30
ECL.N0000,17.1,2026-02-11,15:45:30,2026-02-11 15:45:30
EBCR.N0000,63.6,2026-02-11,15:45:30,2026-02-11 15:45:30
EAST.N0000,74.3,2026-02-11,15:45:30,2026-02-11 15:45:30
DPL.N0000,18.0,2026-02-11,15:45:30,2026-02-11 15:45:30
DOCK.N0000,147.5,2026-02-11,15:45:30,2026-02-11 15:45:30
DIST.N0000,59.9,2026-02-11,15:45:30,2026-02-11 15:45:30
DIPD.N0000,59.0,2026-02-11,15:45:30,2026-02-11 15:45:30
DIMO.N0000,1986.25,2026-02-11,15:45:30,2026-02-11 15:45:30
DIAL.N0000,32.7,2026-02-11,15:45:30,2026-02-11 15:45:30
DFCC.N0000,156.25,2026-02-11,15:45:30,2026-02-11 15:45:30
CWM.N0000,41.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CWL.N0000,19.9,2026-02-11,15:45:30,2026-02-11 15:45:30
CTLD.N0000,39.9,2026-02-11,15:45:30,2026-02-11 15:45:30
CTHR.N0000,646.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CTEA.N0000,1236.25,2026-02-11,15:45:30,2026-02-11 15:45:30
CTBL.N0000,12.6,2026-02-11,15:45:30,2026-02-11 15:45:30
CSLK.N0000,14.2,2026-02-11,15:45:30,2026-02-11 15:45:30
CSF.N0000,0.1,2026-02-11,15:45:30,2026-02-11 15:45:30
CSD.N0000,30.1,2026-02-11,15:45:30,2026-02-11 15:45:30
CRL.N0000,5.9,2026-02-11,15:45:30,2026-02-11 15:45:30
CPRT.N0000,1959.75,2026-02-11,15:45:30,2026-02-11 15:45:30
COOP.N0000,4.4,2026-02-11,15:45:30,2026-02-11 15:45:30
CONN.N0000,37.0,2026-02-11,15:45:30,2026-02-11 15:45:30
COMD.N0000,323.75,2026-02-11,15:45:30,2026-02-11 15:45:30
COMB.X0000,204.0,2026-02-11,15:45:30,2026-02-11 15:45:30
COMB.N0000,228.0,2026-02-11,15:45:30,2026-02-11 15:45:30
COLO.N0000,58.7,2026-02-11,15:45:30,2026-02-11 15:45:30
COCR.N0000,126.25,2026-02-11,15:45:30,2026-02-11 15:45:30
COCO.X0000,59.0,2026-02-11,15:45:30,2026-02-11 15:45:30
COCO.N0000,71.5,2026-02-11,15:45:30,2026-02-11 15:45:30
CLND.N0000,54.1,2026-02-11,15:45:30,2026-02-11 15:45:30
CITW.N0000,2.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CITH.N0000,4.4,2026-02-11,15:45:30,2026-02-11 15:45:30
CIT.N0000,539.5,2026-02-11,15:45:30,2026-02-11 15:45:30
CINV.N0000,127.75,2026-02-11,15:45:30,2026-02-11 15:45:30
CINS.X0000,1790.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CINS.N0000,3213.25,2026-02-11,15:45:30,2026-02-11 15:45:30
CIND.N0000,260.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CIC.X0000,28.5,2026-02-11,15:45:30,2026-02-11 15:45:30
CIC.N0000,35.9,2026-02-11,15:45:30,2026-02-11 15:45:30
CHOT.N0000,41.2,2026-02-11,15:45:30,2026-02-11 15:45:30
CHMX.N0000,176.75,2026-02-11,15:45:30,2026-02-11 15:45:30
CHL.X0000,258.75,2026-02-11,15:45:30,2026-02-11 15:45:30
CHL.N0000,340.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CFVF.N0000,66.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CFLB.N0000,80.2,2026-02-11,15:45:30,2026-02-11 15:45:30
CFIN.N0000,279.5,2026-02-11,15:45:30,2026-02-11 15:45:30
CFI.N0000,473.5,2026-02-11,15:45:30,2026-02-11 15:45:30
CERA.N0000,167.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CDB.X0000,295.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CDB.N0000,379.25,2026-02-11,15:45:30,2026-02-11 15:45:30
CCS.N0000,112.5,2026-02-11,15:45:30,2026-02-11 15:45:30
CBNK.N0000,9.7,2026-02-11,15:45:30,2026-02-11 15:45:30
CARS.N0000,687.75,2026-02-11,15:45:30,2026-02-11 15:45:30
CARG.N0000,730.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CARE.N0000,54.2,2026-02-11,15:45:30,2026-02-11 15:45:30
CALT.N0000,53.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CALH.N0000,18.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CALF.N0000,145.0,2026-02-11,15:45:30,2026-02-11 15:45:30
CABO.N0000,220.75,2026-02-11,15:45:30,2026-02-11 15:45:30
BUKI.N0000,962.5,2026-02-11,15:45:30,2026-02-11 15:45:30
BRWN.N0000,186.75,2026-02-11,15:45:30,2026-02-11 15:45:30
BRR.N0000,22.7,2026-02-11,15:45:30,2026-02-11 15:45:30
BREW.N0000,2762.25,2026-02-11,15:45:30,2026-02-11 15:45:30
BPPL.N0000,19.3,2026-02-11,15:45:30,2026-02-11 15:45:30
BOPL.N0000,74.6,2026-02-11,15:45:30,2026-02-11 15:45:30
BOGA.N0000,149.5,2026-02-11,15:45:30,2026-02-11 15:45:30
BLUE.N0000,0.3,2026-02-11,15:45:30,2026-02-11 15:45:30
BIL.N0000,6.7,2026-02-11,15:45:30,2026-02-11 15:45:30
BFN.N0000,38.3,2026-02-11,15:45:30,2026-02-11 15:45:30
BFL.N0000,85.1,2026-02-11,15:45:30,2026-02-11 15:45:30
BERU.N0000,3.6,2026-02-11,15:45:30,2026-02-11 15:45:30
BBH.N0000,23.2,2026-02-11,15:45:30,2026-02-11 15:45:30
BALA.N0000,67.6,2026-02-11,15:45:30,2026-02-11 15:45:30
AUTO.N0000,400.0,2026-02-11,15:45:30,2026-02-11 15:45:30
ATLL.N0000,35.1,2026-02-11,15:45:30,2026-02-11 15:45:30
ASPH.N0000,0.4,2026-02-11,15:45:30,2026-02-11 15:45:30
ASIY.N0000,12.8,2026-02-11,15:45:30,2026-02-11 15:45:30
ASIR.N0000,33.6,2026-02-11,15:45:30,2026-02-11 15:45:30
ASHO.N0000,3900.25,2026-02-11,15:45:30,2026-02-11 15:45:30
ASCO.N0000,51.5,2026-02-11,15:45:30,2026-02-11 15:45:30
APLA.N0000,168.0,2026-02-11,15:45:30,2026-02-11 15:45:30
AMSL.N0000,15.7,2026-02-11,15:45:30,2026-02-11 15:45:30
AMF.N0000,65.1,2026-02-11,15:45:30,2026-02-11 15:45:30
ALUM.N0000,19.3,2026-02-11,15:45:30,2026-02-11 15:45:30
ALLI.N0000,365.0,2026-02-11,15:45:30,2026-02-11 15:45:30
AINS.N0000,36.5,2026-02-11,15:45:30,2026-02-11 15:45:30
AHUN.N0000,109.25,2026-02-11,15:45:30,2026-02-11 15:45:30
AHPL.N0000,56.6,2026-02-11,15:45:30,2026-02-11 15:45:30
AGST.X0000,12.2,2026-02-11,15:45:30,2026-02-11 15:45:30
AGST.N0000,10.6,2026-02-11,15:45:30,2026-02-11 15:45:30
AGPL.N0000,18.3,2026-02-11,15:45:30,2026-02-11 15:45:30
AGAL.N0000,59.1,2026-02-11,15:45:30,2026-02-11 15:45:30
AFSL.N0000,104.0,2026-02-11,15:45:30,2026-02-11 15:45:30
AFS.N0000,42.1,2026-02-11,15:45:30,2026-02-11 15:45:30
AEL.N0000,71.4,2026-02-11,15:45:30,2026-02-11 15:45:30
ACME.N0000,11.0,2026-02-11,15:45:30,2026-02-11 15:45:30
ACAP.N0000,7.0,2026-02-11,15:45:30,2026-02-11 15:45:30
ABL.N0000,29.9,2026-02-11,15:45:30,2026-02-11 15:45:30
ABAN.N0000,1296.75,2026-02-11,15:45:30,2026-02-11 15:45:30
AAIC.N0000,86.7,2026-02-11,15:45:30,2026-02-11 15:45:30
AAF.P0000,69.0,2026-02-11,15:45:30,2026-02-11 15:45:30
AAF.N0000,56.3,2026-02-11,15:45:30,2026-02-11 15:45:30
LGIL.N0000,8.8,2026-02-11,15:45:30,2026-02-11 15:45:30
LOFC.N0000,5.9,2026-02-11,15:45:30,2026-02-11 15:45:30
CTC.N0000,1767.0,2026-02-11,15:45:30,2026-02-11 15:45:30
LOLC.N0000,590.0,2026-02-11,15:45:30,2026-02-11 15:45:30
JKH.N0000,22.4,2026-02-11,15:45:30,2026-02-11 15:45:30
